Date,horizon,model,ml_model,dl_model,ml_prob,dl_prob,y_prob,y_pred,threshold,crisis_state_count,crisis_states,signal_mode
2007-01-08,60,Hybrid,Logit,ALSTM,0.91103214,0.90931195,0.91017205,1,0.59,2,"1,2",backtest_verified
2007-01-09,60,Hybrid,Logit,ALSTM,0.866873,0.9099663,0.8884196,1,0.59,2,"1,2",backtest_verified
2007-01-10,60,Hybrid,Logit,ALSTM,0.87886256,0.9124747,0.8956686,1,0.59,2,"1,2",backtest_verified
2007-01-11,60,Hybrid,Logit,ALSTM,0.8993103,0.9139098,0.90661,1,0.59,2,"1,2",backtest_verified
2007-01-12,60,Hybrid,Logit,ALSTM,0.90559375,0.9118284,0.9087111,1,0.59,2,"1,2",backtest_verified
2007-01-15,60,Hybrid,Logit,ALSTM,0.77571833,0.9156931,0.84570575,1,0.59,2,"1,2",backtest_verified
2007-01-16,60,Hybrid,Logit,ALSTM,0.6805717,0.9200773,0.8003245,1,0.59,2,"1,2",backtest_verified
2007-01-17,60,Hybrid,Logit,ALSTM,0.7041306,0.92325467,0.8136926,1,0.59,2,"1,2",backtest_verified
2007-01-18,60,Hybrid,Logit,ALSTM,0.7519918,0.925411,0.83870137,1,0.59,2,"1,2",backtest_verified
2007-01-19,60,Hybrid,Logit,ALSTM,0.7217254,0.9215776,0.82165146,1,0.59,2,"1,2",backtest_verified
2007-01-22,60,Hybrid,Logit,ALSTM,0.8384042,0.9191276,0.8787659,1,0.59,2,"1,2",backtest_verified
2007-01-23,60,Hybrid,Logit,ALSTM,0.7889868,0.9152156,0.8521012,1,0.59,2,"1,2",backtest_verified
2007-01-24,60,Hybrid,Logit,ALSTM,0.7486314,0.9137449,0.8311882,1,0.59,2,"1,2",backtest_verified
2007-01-25,60,Hybrid,Logit,ALSTM,0.88930076,0.91391605,0.9016084,1,0.59,2,"1,2",backtest_verified
2007-01-26,60,Hybrid,Logit,ALSTM,0.84834254,0.91466933,0.88150597,1,0.59,2,"1,2",backtest_verified
2007-01-29,60,Hybrid,Logit,ALSTM,0.8423533,0.91614604,0.8792497,1,0.59,2,"1,2",backtest_verified
2007-01-30,60,Hybrid,Logit,ALSTM,0.80244225,0.91773003,0.86008614,1,0.59,2,"1,2",backtest_verified
2007-01-31,60,Hybrid,Logit,ALSTM,0.7981307,0.91944563,0.85878813,1,0.59,2,"1,2",backtest_verified
2007-02-01,60,Hybrid,Logit,ALSTM,0.8177109,0.9211428,0.86942685,1,0.59,2,"1,2",backtest_verified
2007-02-02,60,Hybrid,Logit,ALSTM,0.72913283,0.9227989,0.8259659,1,0.59,2,"1,2",backtest_verified
2007-02-05,60,Hybrid,Logit,ALSTM,0.54092586,0.92440015,0.73266304,1,0.59,2,"1,2",backtest_verified
2007-02-06,60,Hybrid,Logit,ALSTM,0.6320086,0.9260758,0.77904224,1,0.59,2,"1,2",backtest_verified
2007-02-07,60,Hybrid,Logit,ALSTM,0.6262073,0.92771953,0.7769634,1,0.59,2,"1,2",backtest_verified
2007-02-08,60,Hybrid,Logit,ALSTM,0.57157034,0.9291719,0.7503711,1,0.59,2,"1,2",backtest_verified
2007-02-09,60,Hybrid,Logit,ALSTM,0.5423593,0.9306458,0.7365025,1,0.59,2,"1,2",backtest_verified
2007-02-12,60,Hybrid,Logit,ALSTM,0.6384725,0.9321423,0.7853074,1,0.59,2,"1,2",backtest_verified
2007-02-13,60,Hybrid,Logit,ALSTM,0.57800686,0.93356097,0.7557839,1,0.59,2,"1,2",backtest_verified
2007-02-14,60,Hybrid,Logit,ALSTM,0.66685057,0.9349544,0.8009025,1,0.59,2,"1,2",backtest_verified
2007-02-15,60,Hybrid,Logit,ALSTM,0.72217804,0.9363634,0.8292707,1,0.59,2,"1,2",backtest_verified
2007-02-16,60,Hybrid,Logit,ALSTM,0.69923306,0.93758357,0.8184083,1,0.59,2,"1,2",backtest_verified
2007-02-19,60,Hybrid,Logit,ALSTM,0.72269493,0.9387389,0.8307169,1,0.59,2,"1,2",backtest_verified
2007-06-13,60,Hybrid,Logit,ALSTM,0.5444593,0.5644034,0.5544313,0,0.59,2,"1,2",backtest_verified
2007-06-14,60,Hybrid,Logit,ALSTM,0.52066225,0.56341004,0.5420362,0,0.59,2,"1,2",backtest_verified
2007-06-15,60,Hybrid,Logit,ALSTM,0.6528985,0.562461,0.6076797,1,0.59,2,"1,2",backtest_verified
2007-06-18,60,Hybrid,Logit,ALSTM,0.5659905,0.56113964,0.5635651,0,0.59,2,"1,2",backtest_verified
2007-06-19,60,Hybrid,Logit,ALSTM,0.5015532,0.55976546,0.5306593,0,0.59,2,"1,2",backtest_verified
2007-06-20,60,Hybrid,Logit,ALSTM,0.3961107,0.55918485,0.47764778,0,0.59,2,"1,2",backtest_verified
2007-06-21,60,Hybrid,Logit,ALSTM,0.42648932,0.55906457,0.49277693,0,0.59,2,"1,2",backtest_verified
2007-06-22,60,Hybrid,Logit,ALSTM,0.5618665,0.5593389,0.5606027,0,0.59,2,"1,2",backtest_verified
2007-06-25,60,Hybrid,Logit,ALSTM,0.5535464,0.56015074,0.5568486,0,0.59,2,"1,2",backtest_verified
2007-06-26,60,Hybrid,Logit,ALSTM,0.4921277,0.5618505,0.5269891,0,0.59,2,"1,2",backtest_verified
2007-06-27,60,Hybrid,Logit,ALSTM,0.37509233,0.5634816,0.46928698,0,0.59,2,"1,2",backtest_verified
2007-06-28,60,Hybrid,Logit,ALSTM,0.33186185,0.56496495,0.4484134,0,0.59,2,"1,2",backtest_verified
2007-06-29,60,Hybrid,Logit,ALSTM,0.37829792,0.5670277,0.4726628,0,0.59,2,"1,2",backtest_verified
2007-07-02,60,Hybrid,Logit,ALSTM,0.23053442,0.5696468,0.4000906,0,0.59,2,"1,2",backtest_verified
2007-07-03,60,Hybrid,Logit,ALSTM,0.23748319,0.57285315,0.40516818,0,0.59,2,"1,2",backtest_verified
2007-07-04,60,Hybrid,Logit,ALSTM,0.32697275,0.57537884,0.4511758,0,0.59,2,"1,2",backtest_verified
2007-07-05,60,Hybrid,Logit,ALSTM,0.39596608,0.5761836,0.48607486,0,0.59,2,"1,2",backtest_verified
2007-07-06,60,Hybrid,Logit,ALSTM,0.31576,0.5768344,0.44629717,0,0.59,2,"1,2",backtest_verified
2007-07-09,60,Hybrid,Logit,ALSTM,0.40708536,0.57878345,0.4929344,0,0.59,2,"1,2",backtest_verified
2007-07-10,60,Hybrid,Logit,ALSTM,0.46086645,0.5803031,0.52058476,0,0.59,2,"1,2",backtest_verified
2007-07-11,60,Hybrid,Logit,ALSTM,0.43494174,0.5827813,0.50886154,0,0.59,2,"1,2",backtest_verified
2007-07-12,60,Hybrid,Logit,ALSTM,0.39175254,0.58604974,0.48890114,0,0.59,2,"1,2",backtest_verified
2007-07-13,60,Hybrid,Logit,ALSTM,0.45251656,0.58871925,0.5206179,0,0.59,2,"1,2",backtest_verified
2007-07-16,60,Hybrid,Logit,ALSTM,0.41241473,0.58772284,0.5000688,0,0.59,2,"1,2",backtest_verified
2007-07-17,60,Hybrid,Logit,ALSTM,0.3700251,0.58665353,0.4783393,0,0.59,2,"1,2",backtest_verified
2007-07-18,60,Hybrid,Logit,ALSTM,0.31523448,0.58534735,0.45029092,0,0.59,2,"1,2",backtest_verified
2007-07-19,60,Hybrid,Logit,ALSTM,0.32849044,0.5834726,0.45598152,0,0.59,2,"1,2",backtest_verified
2007-07-20,60,Hybrid,Logit,ALSTM,0.3333683,0.58099693,0.45718262,0,0.59,2,"1,2",backtest_verified
2007-07-23,60,Hybrid,Logit,ALSTM,0.3013456,0.5789893,0.44016746,0,0.59,2,"1,2",backtest_verified
2007-07-24,60,Hybrid,Logit,ALSTM,0.32708755,0.5766187,0.4518531,0,0.59,2,"1,2",backtest_verified
2007-07-25,60,Hybrid,Logit,ALSTM,0.3185455,0.57572657,0.44713604,0,0.59,2,"1,2",backtest_verified
2007-07-26,60,Hybrid,Logit,ALSTM,0.37074196,0.57540125,0.4730716,0,0.59,2,"1,2",backtest_verified
2007-07-27,60,Hybrid,Logit,ALSTM,0.35266942,0.5748813,0.46377537,0,0.59,2,"1,2",backtest_verified
2007-07-30,60,Hybrid,Logit,ALSTM,0.42854005,0.5747554,0.5016477,0,0.59,2,"1,2",backtest_verified
2007-07-31,60,Hybrid,Logit,ALSTM,0.36917147,0.5750575,0.4721145,0,0.59,2,"1,2",backtest_verified
2007-08-01,60,Hybrid,Logit,ALSTM,0.36500806,0.57579935,0.4704037,0,0.59,2,"1,2",backtest_verified
2007-08-02,60,Hybrid,Logit,ALSTM,0.34538767,0.5772782,0.46133292,0,0.59,2,"1,2",backtest_verified
2007-08-03,60,Hybrid,Logit,ALSTM,0.24559486,0.5791809,0.41238788,0,0.59,2,"1,2",backtest_verified
2007-08-06,60,Hybrid,Logit,ALSTM,0.19674201,0.5815355,0.38913876,0,0.59,2,"1,2",backtest_verified
2007-08-07,60,Hybrid,Logit,ALSTM,0.16886753,0.58424747,0.3765575,0,0.59,2,"1,2",backtest_verified
2007-08-08,60,Hybrid,Logit,ALSTM,0.18652736,0.58502907,0.38577822,0,0.59,2,"1,2",backtest_verified
2007-08-09,60,Hybrid,Logit,ALSTM,0.24540691,0.5852214,0.41531417,0,0.59,2,"1,2",backtest_verified
2007-08-10,60,Hybrid,Logit,ALSTM,0.3120537,0.5860442,0.44904894,0,0.59,2,"1,2",backtest_verified
2007-08-13,60,Hybrid,Logit,ALSTM,0.43002686,0.58734673,0.5086868,0,0.59,2,"1,2",backtest_verified
2007-08-14,60,Hybrid,Logit,ALSTM,0.46140435,0.58771384,0.5245591,0,0.59,2,"1,2",backtest_verified
2007-08-15,60,Hybrid,Logit,ALSTM,0.5516955,0.5869747,0.5693351,0,0.59,2,"1,2",backtest_verified
2007-08-16,60,Hybrid,Logit,ALSTM,0.7180365,0.5861258,0.65208113,1,0.59,2,"1,2",backtest_verified
2007-08-17,60,Hybrid,Logit,ALSTM,0.71326226,0.5851331,0.6491977,1,0.59,2,"1,2",backtest_verified
2007-08-20,60,Hybrid,Logit,ALSTM,0.42252967,0.58534205,0.5039359,0,0.59,2,"1,2",backtest_verified
2007-08-21,60,Hybrid,Logit,ALSTM,0.42127103,0.5861829,0.50372696,0,0.59,2,"1,2",backtest_verified
2007-08-22,60,Hybrid,Logit,ALSTM,0.3415988,0.58718616,0.46439248,0,0.59,2,"1,2",backtest_verified
2007-08-23,60,Hybrid,Logit,ALSTM,0.24917604,0.5885209,0.41884845,0,0.59,2,"1,2",backtest_verified
2007-08-24,60,Hybrid,Logit,ALSTM,0.19618256,0.5907012,0.3934419,0,0.59,2,"1,2",backtest_verified
2007-08-27,60,Hybrid,Logit,ALSTM,0.25601617,0.5973063,0.42666125,0,0.59,2,"1,2",backtest_verified
2007-08-28,60,Hybrid,Logit,ALSTM,0.25813764,0.6104378,0.43428773,0,0.59,2,"1,2",backtest_verified
2007-08-29,60,Hybrid,Logit,ALSTM,0.24466717,0.6272651,0.43596613,0,0.59,2,"1,2",backtest_verified
2007-08-30,60,Hybrid,Logit,ALSTM,0.31955555,0.6415479,0.48055172,0,0.59,2,"1,2",backtest_verified
2007-08-31,60,Hybrid,Logit,ALSTM,0.27338272,0.6589458,0.46616426,0,0.59,2,"1,2",backtest_verified
2007-09-03,60,Hybrid,Logit,ALSTM,0.21256122,0.6828162,0.4476887,0,0.59,2,"1,2",backtest_verified
2007-09-04,60,Hybrid,Logit,ALSTM,0.22486436,0.70922774,0.46704605,0,0.59,2,"1,2",backtest_verified
2007-09-05,60,Hybrid,Logit,ALSTM,0.20088518,0.7878658,0.4943755,0,0.59,2,"1,2",backtest_verified
2007-09-06,60,Hybrid,Logit,ALSTM,0.23761721,0.88170755,0.5596624,0,0.59,2,"1,2",backtest_verified
2007-09-07,60,Hybrid,Logit,ALSTM,0.20418504,0.9065204,0.55535275,0,0.59,2,"1,2",backtest_verified
2007-09-10,60,Hybrid,Logit,ALSTM,0.23984358,0.91564626,0.5777449,0,0.59,2,"1,2",backtest_verified
2007-09-11,60,Hybrid,Logit,ALSTM,0.24392577,0.92560273,0.58476424,0,0.59,2,"1,2",backtest_verified
2007-09-12,60,Hybrid,Logit,ALSTM,0.19879143,0.9283974,0.5635944,0,0.59,2,"1,2",backtest_verified
2007-09-13,60,Hybrid,Logit,ALSTM,0.1864046,0.93283176,0.5596182,0,0.59,2,"1,2",backtest_verified
2007-09-14,60,Hybrid,Logit,ALSTM,0.33447215,0.9297738,0.632123,1,0.59,2,"1,2",backtest_verified
2007-09-17,60,Hybrid,Logit,ALSTM,0.31992146,0.9239907,0.6219561,1,0.59,2,"1,2",backtest_verified
2007-09-18,60,Hybrid,Logit,ALSTM,0.5841515,0.92089516,0.7525233,1,0.59,2,"1,2",backtest_verified
2007-09-19,60,Hybrid,Logit,ALSTM,0.5762657,0.9172206,0.74674314,1,0.59,2,"1,2",backtest_verified
2007-09-20,60,Hybrid,Logit,ALSTM,0.5654329,0.901496,0.7334645,1,0.59,2,"1,2",backtest_verified
2007-09-21,60,Hybrid,Logit,ALSTM,0.37651646,0.8742439,0.62538016,1,0.59,2,"1,2",backtest_verified
2007-09-24,60,Hybrid,Logit,ALSTM,0.39160505,0.71123624,0.5514206,0,0.59,2,"1,2",backtest_verified
2007-09-25,60,Hybrid,Logit,ALSTM,0.4795789,0.6737935,0.5766862,0,0.59,2,"1,2",backtest_verified
2007-09-26,60,Hybrid,Logit,ALSTM,0.37005997,0.6522811,0.5111705,0,0.59,2,"1,2",backtest_verified
2007-09-27,60,Hybrid,Logit,ALSTM,0.4083794,0.6363079,0.52234364,0,0.59,2,"1,2",backtest_verified
2007-09-28,60,Hybrid,Logit,ALSTM,0.41672027,0.6257191,0.5212197,0,0.59,2,"1,2",backtest_verified
2007-10-01,60,Hybrid,Logit,ALSTM,0.37289461,0.6170686,0.4949816,0,0.59,2,"1,2",backtest_verified
2007-10-02,60,Hybrid,Logit,ALSTM,0.22302298,0.61046535,0.41674417,0,0.59,2,"1,2",backtest_verified
2007-10-03,60,Hybrid,Logit,ALSTM,0.24124046,0.60380304,0.42252174,0,0.59,2,"1,2",backtest_verified
2007-10-04,60,Hybrid,Logit,ALSTM,0.26064897,0.5990895,0.42986923,0,0.59,2,"1,2",backtest_verified
2007-10-05,60,Hybrid,Logit,ALSTM,0.32905665,0.5928866,0.46097165,0,0.59,2,"1,2",backtest_verified
2007-10-08,60,Hybrid,Logit,ALSTM,0.5424268,0.58534396,0.5638854,0,0.59,2,"1,2",backtest_verified
2007-10-09,60,Hybrid,Logit,ALSTM,0.4315679,0.5846505,0.5081092,0,0.59,2,"1,2",backtest_verified
2007-10-10,60,Hybrid,Logit,ALSTM,0.29845253,0.58428663,0.4413696,0,0.59,2,"1,2",backtest_verified
2007-10-11,60,Hybrid,Logit,ALSTM,0.36949357,0.5828513,0.47617245,0,0.59,2,"1,2",backtest_verified
2007-10-12,60,Hybrid,Logit,ALSTM,0.2321759,0.5847372,0.40845653,0,0.59,2,"1,2",backtest_verified
2007-10-15,60,Hybrid,Logit,ALSTM,0.557242,0.5861293,0.5716857,0,0.59,2,"1,2",backtest_verified
2007-10-16,60,Hybrid,Logit,ALSTM,0.5655349,0.5860635,0.5757992,0,0.59,2,"1,2",backtest_verified
2007-10-17,60,Hybrid,Logit,ALSTM,0.5351689,0.58411324,0.55964106,0,0.59,2,"1,2",backtest_verified
2007-10-18,60,Hybrid,Logit,ALSTM,0.43156958,0.5821968,0.50688314,0,0.59,2,"1,2",backtest_verified
2007-10-19,60,Hybrid,Logit,ALSTM,0.5132088,0.58354497,0.5483769,0,0.59,2,"1,2",backtest_verified
2007-10-22,60,Hybrid,Logit,ALSTM,0.49140167,0.58454037,0.537971,0,0.59,2,"1,2",backtest_verified
2007-10-23,60,Hybrid,Logit,ALSTM,0.53912646,0.58658284,0.56285465,0,0.59,2,"1,2",backtest_verified
2007-10-24,60,Hybrid,Logit,ALSTM,0.7206205,0.5874888,0.65405464,1,0.59,2,"1,2",backtest_verified
2007-10-25,60,Hybrid,Logit,ALSTM,0.7247209,0.5889377,0.6568293,1,0.59,2,"1,2",backtest_verified
2007-10-26,60,Hybrid,Logit,ALSTM,0.5429822,0.59420776,0.568595,0,0.59,2,"1,2",backtest_verified
2007-10-29,60,Hybrid,Logit,ALSTM,0.20995279,0.59975046,0.40485162,0,0.59,2,"1,2",backtest_verified
2007-10-30,60,Hybrid,Logit,ALSTM,0.40746012,0.60291344,0.5051868,0,0.59,2,"1,2",backtest_verified
2007-10-31,60,Hybrid,Logit,ALSTM,0.41592425,0.60346484,0.5096946,0,0.59,2,"1,2",backtest_verified
2007-11-01,60,Hybrid,Logit,ALSTM,0.43099836,0.603626,0.51731217,0,0.59,2,"1,2",backtest_verified
2007-11-02,60,Hybrid,Logit,ALSTM,0.4640452,0.60411745,0.53408134,0,0.59,2,"1,2",backtest_verified
2007-11-05,60,Hybrid,Logit,ALSTM,0.48126087,0.60535336,0.5433071,0,0.59,2,"1,2",backtest_verified
2007-11-06,60,Hybrid,Logit,ALSTM,0.47122622,0.60684144,0.53903383,0,0.59,2,"1,2",backtest_verified
2007-11-07,60,Hybrid,Logit,ALSTM,0.49675652,0.60777384,0.55226517,0,0.59,2,"1,2",backtest_verified
2007-11-08,60,Hybrid,Logit,ALSTM,0.4436201,0.6089842,0.5263021,0,0.59,2,"1,2",backtest_verified
2007-11-09,60,Hybrid,Logit,ALSTM,0.46290353,0.61017424,0.5365389,0,0.59,2,"1,2",backtest_verified
2007-11-12,60,Hybrid,Logit,ALSTM,0.633016,0.6109338,0.6219749,1,0.59,2,"1,2",backtest_verified
2007-11-13,60,Hybrid,Logit,ALSTM,0.8112067,0.6115646,0.7113856,1,0.59,2,"1,2",backtest_verified
2007-11-14,60,Hybrid,Logit,ALSTM,0.73819506,0.611186,0.67469054,1,0.59,2,"1,2",backtest_verified
2007-11-15,60,Hybrid,Logit,ALSTM,0.65863913,0.61113834,0.63488877,1,0.59,2,"1,2",backtest_verified
2007-11-16,60,Hybrid,Logit,ALSTM,0.74138975,0.6099668,0.67567825,1,0.59,2,"1,2",backtest_verified
2007-11-19,60,Hybrid,Logit,ALSTM,0.7263986,0.6088638,0.66763115,1,0.59,2,"1,2",backtest_verified
2007-11-20,60,Hybrid,Logit,ALSTM,0.7654224,0.6074749,0.6864487,1,0.59,2,"1,2",backtest_verified
2007-11-21,60,Hybrid,Logit,ALSTM,0.6466244,0.60689735,0.62676084,1,0.59,2,"1,2",backtest_verified
2007-11-22,60,Hybrid,Logit,ALSTM,0.6183709,0.6065513,0.6124611,1,0.59,2,"1,2",backtest_verified
2007-11-23,60,Hybrid,Logit,ALSTM,0.70038503,0.6064895,0.65343726,1,0.59,2,"1,2",backtest_verified
2007-11-26,60,Hybrid,Logit,ALSTM,0.7427399,0.60475934,0.6737496,1,0.59,2,"1,2",backtest_verified
2007-11-27,60,Hybrid,Logit,ALSTM,0.80478,0.60307455,0.7039273,1,0.59,2,"1,2",backtest_verified
2007-11-28,60,Hybrid,Logit,ALSTM,0.83570075,0.6012584,0.7184796,1,0.59,2,"1,2",backtest_verified
2007-11-29,60,Hybrid,Logit,ALSTM,0.9163167,0.6000041,0.75816035,1,0.59,2,"1,2",backtest_verified
2007-11-30,60,Hybrid,Logit,ALSTM,0.84170365,0.598888,0.7202958,1,0.59,2,"1,2",backtest_verified
2007-12-03,60,Hybrid,Logit,ALSTM,0.8493329,0.59838456,0.7238587,1,0.59,2,"1,2",backtest_verified
2007-12-04,60,Hybrid,Logit,ALSTM,0.8272412,0.5979365,0.71258885,1,0.59,2,"1,2",backtest_verified
2007-12-05,60,Hybrid,Logit,ALSTM,0.8353099,0.59717935,0.71624464,1,0.59,2,"1,2",backtest_verified
2007-12-06,60,Hybrid,Logit,ALSTM,0.8886367,0.59695023,0.74279344,1,0.59,2,"1,2",backtest_verified
2007-12-07,60,Hybrid,Logit,ALSTM,0.92636997,0.5966236,0.7614968,1,0.59,2,"1,2",backtest_verified
2007-12-10,60,Hybrid,Logit,ALSTM,0.8971347,0.5947146,0.74592465,1,0.59,2,"1,2",backtest_verified
2007-12-11,60,Hybrid,Logit,ALSTM,0.9125873,0.5919089,0.75224805,1,0.59,2,"1,2",backtest_verified
2007-12-12,60,Hybrid,Logit,ALSTM,0.7973602,0.59166354,0.6945119,1,0.59,2,"1,2",backtest_verified
2007-12-13,60,Hybrid,Logit,ALSTM,0.8031252,0.592936,0.6980306,1,0.59,2,"1,2",backtest_verified
2007-12-14,60,Hybrid,Logit,ALSTM,0.7072739,0.59770674,0.6524903,1,0.59,2,"1,2",backtest_verified
2007-12-17,60,Hybrid,Logit,ALSTM,0.73156786,0.60111374,0.6663408,1,0.59,2,"1,2",backtest_verified
2007-12-18,60,Hybrid,Logit,ALSTM,0.66911054,0.6073422,0.6382264,1,0.59,2,"1,2",backtest_verified
2007-12-19,60,Hybrid,Logit,ALSTM,0.46146446,0.61749804,0.5394813,0,0.59,2,"1,2",backtest_verified
2007-12-20,60,Hybrid,Logit,ALSTM,0.39792195,0.6471178,0.5225199,0,0.59,2,"1,2",backtest_verified
2007-12-21,60,Hybrid,Logit,ALSTM,0.50562537,0.94863635,0.7271309,1,0.59,2,"1,2",backtest_verified
2007-12-24,60,Hybrid,Logit,ALSTM,0.6285339,0.9525752,0.7905545,1,0.59,2,"1,2",backtest_verified
2007-12-25,60,Hybrid,Logit,ALSTM,0.6529082,0.9534985,0.80320334,1,0.59,2,"1,2",backtest_verified
2007-12-26,60,Hybrid,Logit,ALSTM,0.78959584,0.95368,0.87163794,1,0.59,2,"1,2",backtest_verified
2007-12-27,60,Hybrid,Logit,ALSTM,0.7522213,0.9533209,0.8527711,1,0.59,2,"1,2",backtest_verified
2007-12-28,60,Hybrid,Logit,ALSTM,0.6683593,0.9528877,0.8106235,1,0.59,2,"1,2",backtest_verified
2007-12-31,60,Hybrid,Logit,ALSTM,0.7154647,0.95264065,0.8340527,1,0.59,2,"1,2",backtest_verified
2008-01-01,60,Hybrid,Logit,ALSTM,0.7901861,0.95207983,0.87113297,1,0.59,2,"1,2",backtest_verified
2008-01-02,60,Hybrid,Logit,ALSTM,0.7276659,0.95137334,0.8395196,1,0.59,2,"1,2",backtest_verified
2008-01-03,60,Hybrid,Logit,ALSTM,0.6184722,0.95072407,0.7845981,1,0.59,2,"1,2",backtest_verified
2008-01-04,60,Hybrid,Logit,ALSTM,0.67160606,0.9499368,0.81077147,1,0.59,2,"1,2",backtest_verified
2008-01-07,60,Hybrid,Logit,ALSTM,0.6933866,0.94889915,0.8211429,1,0.59,2,"1,2",backtest_verified
2008-01-08,60,Hybrid,Logit,ALSTM,0.68686897,0.94773144,0.8173002,1,0.59,2,"1,2",backtest_verified
2008-01-09,60,Hybrid,Logit,ALSTM,0.7356364,0.9464858,0.8410611,1,0.59,2,"1,2",backtest_verified
2008-01-10,60,Hybrid,Logit,ALSTM,0.6915182,0.94512445,0.81832135,1,0.59,2,"1,2",backtest_verified
2008-01-11,60,Hybrid,Logit,ALSTM,0.6052661,0.944106,0.77468604,1,0.59,2,"1,2",backtest_verified
2008-01-14,60,Hybrid,Logit,ALSTM,0.45829818,0.9429862,0.70064217,1,0.59,2,"1,2",backtest_verified
2008-01-15,60,Hybrid,Logit,ALSTM,0.3733613,0.94104755,0.6572044,1,0.59,2,"1,2",backtest_verified
2008-01-16,60,Hybrid,Logit,ALSTM,0.5628022,0.9370186,0.74991035,1,0.59,2,"1,2",backtest_verified
2008-01-17,60,Hybrid,Logit,ALSTM,0.44749734,0.92231274,0.68490505,1,0.59,2,"1,2",backtest_verified
2008-01-18,60,Hybrid,Logit,ALSTM,0.4427019,0.64035654,0.54152924,0,0.59,2,"1,2",backtest_verified
2008-01-21,60,Hybrid,Logit,ALSTM,0.38338417,0.6071467,0.49526542,0,0.59,2,"1,2",backtest_verified
2008-01-22,60,Hybrid,Logit,ALSTM,0.50345916,0.5919153,0.54768723,0,0.59,2,"1,2",backtest_verified
2008-01-23,60,Hybrid,Logit,ALSTM,0.7499032,0.57391024,0.6619067,1,0.59,2,"1,2",backtest_verified
2008-01-24,60,Hybrid,Logit,ALSTM,0.7867313,0.5607748,0.673753,1,0.59,2,"1,2",backtest_verified
2008-01-25,60,Hybrid,Logit,ALSTM,0.61363846,0.5588056,0.58622205,0,0.59,2,"1,2",backtest_verified
2008-01-28,60,Hybrid,Logit,ALSTM,0.6139788,0.55874044,0.5863596,0,0.59,2,"1,2",backtest_verified
2008-01-29,60,Hybrid,Logit,ALSTM,0.60159725,0.5588734,0.58023536,0,0.59,2,"1,2",backtest_verified
2008-01-30,60,Hybrid,Logit,ALSTM,0.5795346,0.5592806,0.5694076,0,0.59,2,"1,2",backtest_verified
2008-01-31,60,Hybrid,Logit,ALSTM,0.7034885,0.55837643,0.63093245,1,0.59,2,"1,2",backtest_verified
2008-02-01,60,Hybrid,Logit,ALSTM,0.68943334,0.5589939,0.6242136,1,0.59,2,"1,2",backtest_verified
2008-02-04,60,Hybrid,Logit,ALSTM,0.6703221,0.56055486,0.61543846,1,0.59,2,"1,2",backtest_verified
2008-02-05,60,Hybrid,Logit,ALSTM,0.664755,0.56841195,0.61658347,1,0.59,2,"1,2",backtest_verified
2008-02-06,60,Hybrid,Logit,ALSTM,0.7220695,0.5797084,0.6508889,1,0.59,2,"1,2",backtest_verified
2008-02-07,60,Hybrid,Logit,ALSTM,0.67434406,0.59340906,0.63387656,1,0.59,2,"1,2",backtest_verified
2008-02-08,60,Hybrid,Logit,ALSTM,0.6486645,0.6058287,0.6272466,1,0.59,2,"1,2",backtest_verified
2008-02-11,60,Hybrid,Logit,ALSTM,0.80301857,0.61727434,0.7101464,1,0.59,2,"1,2",backtest_verified
2008-02-12,60,Hybrid,Logit,ALSTM,0.87416583,0.6204251,0.7472955,1,0.59,2,"1,2",backtest_verified
2008-02-13,60,Hybrid,Logit,ALSTM,0.89811087,0.61637783,0.75724435,1,0.59,2,"1,2",backtest_verified
2008-02-14,60,Hybrid,Logit,ALSTM,0.875649,0.6160125,0.7458308,1,0.59,2,"1,2",backtest_verified
2008-02-15,60,Hybrid,Logit,ALSTM,0.60934246,0.61539364,0.61236805,1,0.59,2,"1,2",backtest_verified
2008-02-18,60,Hybrid,Logit,ALSTM,0.5924674,0.61643577,0.6044516,1,0.59,2,"1,2",backtest_verified
2008-02-19,60,Hybrid,Logit,ALSTM,0.5606705,0.61477053,0.5877205,0,0.59,2,"1,2",backtest_verified
2008-02-20,60,Hybrid,Logit,ALSTM,0.49688032,0.61369246,0.5552864,0,0.59,2,"1,2",backtest_verified
2008-02-21,60,Hybrid,Logit,ALSTM,0.589288,0.61668825,0.6029881,1,0.59,2,"1,2",backtest_verified
2008-02-22,60,Hybrid,Logit,ALSTM,0.6197182,0.6194504,0.6195843,1,0.59,2,"1,2",backtest_verified
2008-02-25,60,Hybrid,Logit,ALSTM,0.66708076,0.6231848,0.6451328,1,0.59,2,"1,2",backtest_verified
2008-02-26,60,Hybrid,Logit,ALSTM,0.5203709,0.6269913,0.5736811,0,0.59,2,"1,2",backtest_verified
2008-02-27,60,Hybrid,Logit,ALSTM,0.6193433,0.63331956,0.62633145,1,0.59,2,"1,2",backtest_verified
2008-02-28,60,Hybrid,Logit,ALSTM,0.6550777,0.63601154,0.64554465,1,0.59,2,"1,2",backtest_verified
2008-02-29,60,Hybrid,Logit,ALSTM,0.7641932,0.6361604,0.7001768,1,0.59,2,"1,2",backtest_verified
2008-03-03,60,Hybrid,Logit,ALSTM,0.8484132,0.6193664,0.7338898,1,0.59,2,"1,2",backtest_verified
2008-03-04,60,Hybrid,Logit,ALSTM,0.8185393,0.61298853,0.7157639,1,0.59,2,"1,2",backtest_verified
