Date,horizon,model,ml_model,dl_model,ml_prob,dl_prob,y_prob,y_pred,threshold,crisis_state_count,crisis_states,crisis_tci_threshold,signal_mode
2002-08-16,60,Hybrid,RF,ALSTM,0.744555708138552,0.73242176,0.7384887319646312,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-08-19,60,Hybrid,RF,ALSTM,0.7715470305436015,0.7369904,0.7542687113758504,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-08-20,60,Hybrid,RF,ALSTM,0.8287782846602341,0.74634093,0.7875596075610588,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-08-21,60,Hybrid,RF,ALSTM,0.83819311076586,0.75448966,0.7963413855144608,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-08-22,60,Hybrid,RF,ALSTM,0.8679869166637244,0.76263356,0.8153102393758686,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-08-23,60,Hybrid,RF,ALSTM,0.866375924491599,0.76489556,0.8156357414244189,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-08-26,60,Hybrid,RF,ALSTM,0.8742986957469825,0.7695894,0.8219440599401416,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-08-27,60,Hybrid,RF,ALSTM,0.8674106539124622,0.77515686,0.8212837547478266,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-08-28,60,Hybrid,RF,ALSTM,0.8658625363351687,0.7812216,0.8235420822621278,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-08-29,60,Hybrid,RF,ALSTM,0.8620986937654106,0.79029566,0.8261971771305843,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-08-30,60,Hybrid,RF,ALSTM,0.8625876106652259,0.79878354,0.830685575695467,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-09-02,60,Hybrid,RF,ALSTM,0.868542844515977,0.80595934,0.8372510942130971,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-09-03,60,Hybrid,RF,ALSTM,0.8554423654388679,0.81302816,0.8342352610981113,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-09-04,60,Hybrid,RF,ALSTM,0.8172384669175254,0.81963664,0.8184375549252086,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-09-05,60,Hybrid,RF,ALSTM,0.8036340877533535,0.8212897,0.8124619029522231,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-09-06,60,Hybrid,RF,ALSTM,0.7945926325944392,0.8219711,0.808281875522302,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-09-09,60,Hybrid,RF,ALSTM,0.7941096586222398,0.8232938,0.8087017318723076,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-09-10,60,Hybrid,RF,ALSTM,0.7826051814180935,0.8243936,0.8034993759206099,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-09-11,60,Hybrid,RF,ALSTM,0.7649218815982066,0.8108059,0.7878638991922002,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-09-12,60,Hybrid,RF,ALSTM,0.7643665475231324,0.79808277,0.7812246582201081,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-09-13,60,Hybrid,RF,ALSTM,0.7814083943013398,0.78841203,0.784910214406453,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-09-16,60,Hybrid,RF,ALSTM,0.7796653263003952,0.779348,0.7795066710428062,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-09-17,60,Hybrid,RF,ALSTM,0.7756797154168408,0.770398,0.7730388680805822,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-09-18,60,Hybrid,RF,ALSTM,0.7736717323756725,0.7614901,0.7675809194791571,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-09-19,60,Hybrid,RF,ALSTM,0.7757028300933163,0.7529184,0.7643106261577268,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-09-20,60,Hybrid,RF,ALSTM,0.7705108435953926,0.7481839,0.7593473748368655,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-09-23,60,Hybrid,RF,ALSTM,0.769038695345055,0.74785304,0.7584458680201227,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-09-24,60,Hybrid,RF,ALSTM,0.7627269540320593,0.7387729,0.7507499413734058,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-09-25,60,Hybrid,RF,ALSTM,0.7569757833018677,0.7414227,0.7491992480523773,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-09-26,60,Hybrid,RF,ALSTM,0.7688554486144017,0.7524726,0.7606640140468096,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-09-27,60,Hybrid,RF,ALSTM,0.7665425792937235,0.7654623,0.7660024293067433,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-09-30,60,Hybrid,RF,ALSTM,0.7657841832111245,0.77737826,0.7715812221502247,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-10-01,60,Hybrid,RF,ALSTM,0.7566337166508362,0.7844608,0.7705472498277985,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-10-02,60,Hybrid,RF,ALSTM,0.7542071366357632,0.76521456,0.7597108495259199,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-10-03,60,Hybrid,RF,ALSTM,0.7612996926316772,0.694169,0.7277343387608306,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-10-04,60,Hybrid,RF,ALSTM,0.75730212020118,0.64254826,0.6999251916370738,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-10-07,60,Hybrid,RF,ALSTM,0.7646667147178814,0.61335665,0.6890116822967611,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-10-08,60,Hybrid,RF,ALSTM,0.7365081950040897,0.59956247,0.6680353305743257,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-10-09,60,Hybrid,RF,ALSTM,0.746953831468663,0.6003284,0.6736411086492943,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-10-10,60,Hybrid,RF,ALSTM,0.7823253744607619,0.58754975,0.6849375602486457,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-10-11,60,Hybrid,RF,ALSTM,0.8107078392122951,0.57946974,0.6950887898015363,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-10-22,60,Hybrid,RF,ALSTM,0.38318150714922766,0.6011268,0.4921541485979598,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-10-23,60,Hybrid,RF,ALSTM,0.33261629270361115,0.6052296,0.46892295443438614,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-10-24,60,Hybrid,RF,ALSTM,0.34454518236403653,0.60017145,0.47235831458213423,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-10-25,60,Hybrid,RF,ALSTM,0.3026718057944897,0.59330714,0.4479894716419043,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-10-28,60,Hybrid,RF,ALSTM,0.28877045334929025,0.5965242,0.44264731616553565,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-10-29,60,Hybrid,RF,ALSTM,0.3052046073471418,0.6014875,0.45334606235200714,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-10-30,60,Hybrid,RF,ALSTM,0.28999482685699624,0.5974159,0.44370537546463096,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-10-31,60,Hybrid,RF,ALSTM,0.28302760984743086,0.5980589,0.44054324461144434,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-11-01,60,Hybrid,RF,ALSTM,0.2726348679114971,0.5776039,0.42511937225111296,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-11-04,60,Hybrid,RF,ALSTM,0.23663364299302514,0.56614244,0.40138804141762463,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-11-05,60,Hybrid,RF,ALSTM,0.2321562412632604,0.5556568,0.3939065159982989,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-11-06,60,Hybrid,RF,ALSTM,0.22374855296838178,0.5466708,0.38520967372769066,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-11-07,60,Hybrid,RF,ALSTM,0.2213231228678002,0.5308623,0.37609269732676814,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-11-08,60,Hybrid,RF,ALSTM,0.21080419355141,0.5168643,0.36383424666278996,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-11-11,60,Hybrid,RF,ALSTM,0.2043847480161835,0.5030656,0.3537251670531357,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-11-12,60,Hybrid,RF,ALSTM,0.21855858236520329,0.4930227,0.35579064622505924,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-11-13,60,Hybrid,RF,ALSTM,0.21307866188883062,0.4774535,0.3452660809606278,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-11-14,60,Hybrid,RF,ALSTM,0.2061888097881,0.4629202,0.33455449934595427,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-11-15,60,Hybrid,RF,ALSTM,0.21023266865776052,0.4555938,0.3329132316210174,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-11-18,60,Hybrid,RF,ALSTM,0.21782070151765373,0.46319076,0.3405057328532101,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-11-19,60,Hybrid,RF,ALSTM,0.2250797115402929,0.4982058,0.36164276116279326,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-11-20,60,Hybrid,RF,ALSTM,0.23771342899481487,0.5624726,0.4000930054291091,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-11-21,60,Hybrid,RF,ALSTM,0.2450399366495038,0.62446487,0.43475240307435514,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-11-22,60,Hybrid,RF,ALSTM,0.23378010207972327,0.60290337,0.4183417340842952,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-11-25,60,Hybrid,RF,ALSTM,0.24002066236692302,0.55681586,0.3984182625112813,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-11-26,60,Hybrid,RF,ALSTM,0.2516085885038692,0.54117876,0.39639367570830975,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-11-27,60,Hybrid,RF,ALSTM,0.26580613941239023,0.5965555,0.4311808054163392,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-11-28,60,Hybrid,RF,ALSTM,0.2521561312499296,0.7127617,0.48245891570164023,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-11-29,60,Hybrid,RF,ALSTM,0.23319382655496318,0.8642925,0.5487431644791112,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-12-02,60,Hybrid,RF,ALSTM,0.2455327254878711,0.845614,0.545573370771966,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-12-03,60,Hybrid,RF,ALSTM,0.24484879287733913,0.48982525,0.3673370207978004,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-12-04,60,Hybrid,RF,ALSTM,0.2500271133656094,0.48918438,0.36960574647162303,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-12-05,60,Hybrid,RF,ALSTM,0.21151642424797956,0.48861918,0.3500678013907668,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-12-06,60,Hybrid,RF,ALSTM,0.18623039448088566,0.48806572,0.3371480570426889,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-12-09,60,Hybrid,RF,ALSTM,0.18660975982746011,0.4901427,0.33837623144189777,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-12-10,60,Hybrid,RF,ALSTM,0.18574758065798888,0.49733776,0.34154266959954804,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-12-11,60,Hybrid,RF,ALSTM,0.17102857236109012,0.5015156,0.3362720996342194,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-12-12,60,Hybrid,RF,ALSTM,0.17695028976081695,0.49637708,0.3366636852198784,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-12-13,60,Hybrid,RF,ALSTM,0.1828434337987858,0.48410442,0.33347392925691394,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-12-16,60,Hybrid,RF,ALSTM,0.2005418356779129,0.465075,0.33280841094865954,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-12-17,60,Hybrid,RF,ALSTM,0.20414918876809238,0.45228487,0.32821703064999164,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-12-18,60,Hybrid,RF,ALSTM,0.21107246262372767,0.64539504,0.42823375156790633,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-12-19,60,Hybrid,RF,ALSTM,0.20981931877208823,0.86042726,0.5351232895854765,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-12-20,60,Hybrid,RF,ALSTM,0.20860159196977868,0.87430584,0.5414537181383623,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-12-23,60,Hybrid,RF,ALSTM,0.2242618317755261,0.8594506,0.5418562052325506,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-12-24,60,Hybrid,RF,ALSTM,0.22533786868737385,0.8355008,0.5304193227275523,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-12-25,60,Hybrid,RF,ALSTM,0.25050375948949566,0.80825907,0.5293814147045409,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-12-26,60,Hybrid,RF,ALSTM,0.37104379347106614,0.7894235,0.5802336594022354,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-12-27,60,Hybrid,RF,ALSTM,0.5907116466356486,0.76198804,0.6763498452103719,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-12-30,60,Hybrid,RF,ALSTM,0.6403076516968998,0.7371639,0.6887357765129702,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2002-12-31,60,Hybrid,RF,ALSTM,0.662907458110048,0.7212649,0.692086178443528,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-01-02,60,Hybrid,RF,ALSTM,0.7262635154594159,0.70900506,0.7176342866355765,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-01-03,60,Hybrid,RF,ALSTM,0.7340834634063171,0.7014175,0.7177504845737183,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-01-06,60,Hybrid,RF,ALSTM,0.7473087637801106,0.6946206,0.7209646865317789,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-01-07,60,Hybrid,RF,ALSTM,0.7450004971893969,0.6913424,0.7181714553074212,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-01-08,60,Hybrid,RF,ALSTM,0.739216147823358,0.702163,0.7206895644283415,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-01-09,60,Hybrid,RF,ALSTM,0.7384799369753886,0.71638954,0.7274347369164968,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-01-10,60,Hybrid,RF,ALSTM,0.7166847756710263,0.7272815,0.721983143250476,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-01-13,60,Hybrid,RF,ALSTM,0.71485304683725,0.7415895,0.7282212667181093,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-01-14,60,Hybrid,RF,ALSTM,0.7088206916383225,0.75198096,0.7304008260037163,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-01-15,60,Hybrid,RF,ALSTM,0.725917614447891,0.7373324,0.7316250090538559,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-01-16,60,Hybrid,RF,ALSTM,0.7525004473912953,0.7356989,0.7440996630782007,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-01-17,60,Hybrid,RF,ALSTM,0.7547869948719976,0.7368685,0.7458277477907657,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-01-20,60,Hybrid,RF,ALSTM,0.7503367870136677,0.74309874,0.7467177614114969,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-01-21,60,Hybrid,RF,ALSTM,0.7413883436709398,0.7501448,0.7457665616765496,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-01-22,60,Hybrid,RF,ALSTM,0.7532548877177485,0.7581705,0.7557126866071348,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-01-23,60,Hybrid,RF,ALSTM,0.7515115262745401,0.7710434,0.7612774730562459,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-01-24,60,Hybrid,RF,ALSTM,0.7359308501856812,0.78238964,0.7591602454968933,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-01-27,60,Hybrid,RF,ALSTM,0.7333297416445745,0.7942151,0.763772412383414,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-01-28,60,Hybrid,RF,ALSTM,0.7632401765932514,0.8040462,0.7836431951100564,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-01-29,60,Hybrid,RF,ALSTM,0.7685284718236871,0.81180567,0.7901670686583493,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-01-30,60,Hybrid,RF,ALSTM,0.770923517221377,0.818767,0.794845264193498,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-01-31,60,Hybrid,RF,ALSTM,0.7972419533911611,0.8270942,0.8121680753322078,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-02-03,60,Hybrid,RF,ALSTM,0.7825156411410722,0.8320077,0.807261673653193,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-02-04,60,Hybrid,RF,ALSTM,0.7975624374090586,0.843431,0.8204967166751104,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-02-05,60,Hybrid,RF,ALSTM,0.7944721874265739,0.8399482,0.8172101823821102,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-02-06,60,Hybrid,RF,ALSTM,0.7555822284627749,0.8447429,0.8001625613177217,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-02-07,60,Hybrid,RF,ALSTM,0.7568706735357693,0.84787107,0.8023708693377699,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-02-10,60,Hybrid,RF,ALSTM,0.7622367723594542,0.8466563,0.8044465474193512,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-02-11,60,Hybrid,RF,ALSTM,0.7690693232819548,0.83846146,0.8037653909824843,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-02-12,60,Hybrid,RF,ALSTM,0.7609153688089414,0.81920975,0.790062561637976,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-02-13,60,Hybrid,RF,ALSTM,0.7515195154069542,0.7793515,0.7654354941307842,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-02-14,60,Hybrid,RF,ALSTM,0.7418692512942603,0.71881795,0.7303436002946522,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-02-17,60,Hybrid,RF,ALSTM,0.7644582863222317,0.66843224,0.7164452610200025,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-02-18,60,Hybrid,RF,ALSTM,0.7296906708553258,0.69901514,0.7143529056943865,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-02-19,60,Hybrid,RF,ALSTM,0.7094092301075848,0.7219193,0.715664264139791,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-02-20,60,Hybrid,RF,ALSTM,0.7111154157371025,0.7287343,0.7199248650893917,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-02-21,60,Hybrid,RF,ALSTM,0.6984736680645716,0.7138161,0.7061448871919995,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-02-24,60,Hybrid,RF,ALSTM,0.7034184210714628,0.69762737,0.7005228933303023,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-02-25,60,Hybrid,RF,ALSTM,0.7081967419860709,0.65359664,0.6808966908096248,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-02-26,60,Hybrid,RF,ALSTM,0.7056529072815665,0.59422517,0.649939037754858,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-02-27,60,Hybrid,RF,ALSTM,0.7001866862433728,0.53162503,0.6159058593341498,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-02-28,60,Hybrid,RF,ALSTM,0.6993171427521058,0.49281234,0.5960647391216432,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-03-03,60,Hybrid,RF,ALSTM,0.6928683974563683,0.475181,0.5840247054010433,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-03-04,60,Hybrid,RF,ALSTM,0.6730889464867104,0.4249654,0.5490271789556735,1,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-03-05,60,Hybrid,RF,ALSTM,0.6725688561641789,0.36648685,0.5195278517824221,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-03-06,60,Hybrid,RF,ALSTM,0.6700658612040119,0.33625308,0.5031594689978875,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-03-07,60,Hybrid,RF,ALSTM,0.664483275043435,0.31408224,0.48928275507066005,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-03-10,60,Hybrid,RF,ALSTM,0.6545068962338326,0.29932442,0.47691565965427746,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-03-11,60,Hybrid,RF,ALSTM,0.6589029462618108,0.29196104,0.4754319951674578,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-03-12,60,Hybrid,RF,ALSTM,0.6578967661891245,0.28787667,0.47288671589065906,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-03-13,60,Hybrid,RF,ALSTM,0.625000128780941,0.28427678,0.45463845612364007,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-03-14,60,Hybrid,RF,ALSTM,0.617237484493622,0.278619,0.44792823793429576,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-03-17,60,Hybrid,RF,ALSTM,0.600431645306564,0.2758995,0.43816557248066695,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-03-18,60,Hybrid,RF,ALSTM,0.5588815140453657,0.27505875,0.41697013019162815,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-03-19,60,Hybrid,RF,ALSTM,0.5607081949585135,0.2725216,0.41661489009228625,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-03-20,60,Hybrid,RF,ALSTM,0.5381428387911588,0.2706863,0.40441456869996933,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-03-21,60,Hybrid,RF,ALSTM,0.5321610533826876,0.26776105,0.39996105251875164,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-03-25,60,Hybrid,RF,ALSTM,0.22975084212755278,0.26152077,0.24563580764996568,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-03-26,60,Hybrid,RF,ALSTM,0.19105134556276823,0.25887606,0.22496370052090897,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-03-27,60,Hybrid,RF,ALSTM,0.15927227363446744,0.25552624,0.2073992591374089,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-03-28,60,Hybrid,RF,ALSTM,0.15094303649787016,0.25421628,0.20257966002883468,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-03-31,60,Hybrid,RF,ALSTM,0.1426253523245364,0.25313985,0.19788260290100723,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-04-01,60,Hybrid,RF,ALSTM,0.14078437875791014,0.25235665,0.19657051360151978,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-04-02,60,Hybrid,RF,ALSTM,0.13336411591695815,0.2514614,0.1924127512987806,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-04-03,60,Hybrid,RF,ALSTM,0.13619757605193972,0.2517036,0.19395058310329377,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-04-04,60,Hybrid,RF,ALSTM,0.1355484736928557,0.25181258,0.19368052547023767,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-04-07,60,Hybrid,RF,ALSTM,0.1347585097724703,0.25204358,0.19340104241045847,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-04-08,60,Hybrid,RF,ALSTM,0.13853272432623912,0.25219077,0.19536174652247928,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-04-09,60,Hybrid,RF,ALSTM,0.13510154988887577,0.25191227,0.19350690795244113,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-04-10,60,Hybrid,RF,ALSTM,0.13164740664602198,0.25175038,0.19169889322340924,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-04-11,60,Hybrid,RF,ALSTM,0.1281548186341967,0.25171047,0.18993264656265804,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-04-14,60,Hybrid,RF,ALSTM,0.12767444070022368,0.25195837,0.18981640545448197,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-04-15,60,Hybrid,RF,ALSTM,0.134455981591187,0.2520683,0.19326214628360772,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-04-16,60,Hybrid,RF,ALSTM,0.13022431503291726,0.25292993,0.19157712047574818,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-04-17,60,Hybrid,RF,ALSTM,0.13961238654492025,0.25409296,0.19685267404733958,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-04-18,60,Hybrid,RF,ALSTM,0.13824513548887238,0.2556682,0.19695666429537767,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-04-21,60,Hybrid,RF,ALSTM,0.1376288646543663,0.25759032,0.19760959417048302,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-04-22,60,Hybrid,RF,ALSTM,0.13642172419579016,0.25884444,0.19763307970539323,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-04-23,60,Hybrid,RF,ALSTM,0.13989936981476242,0.2591879,0.19954363839763847,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-04-24,60,Hybrid,RF,ALSTM,0.13234371278413054,0.25948974,0.19591672884289382,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-04-25,60,Hybrid,RF,ALSTM,0.13440036664128707,0.25963643,0.1970183992868682,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-04-28,60,Hybrid,RF,ALSTM,0.12668134209143936,0.2593745,0.1930279207062116,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-04-29,60,Hybrid,RF,ALSTM,0.08827826277041201,0.25899228,0.17363527365338685,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-04-30,60,Hybrid,RF,ALSTM,0.07879112123987385,0.2586368,0.16871396183739756,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-05-01,60,Hybrid,RF,ALSTM,0.08337658165314156,0.25799745,0.1706870174329398,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-05-02,60,Hybrid,RF,ALSTM,0.08237097541476915,0.25710565,0.16973831196618888,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-05-05,60,Hybrid,RF,ALSTM,0.08157791391023633,0.25714454,0.16936122722928046,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-05-06,60,Hybrid,RF,ALSTM,0.08101345292289065,0.25813547,0.16957446034530305,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-05-07,60,Hybrid,RF,ALSTM,0.07539464058539384,0.2599732,0.16768391938041208,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-05-08,60,Hybrid,RF,ALSTM,0.07301490370003559,0.25932518,0.16617004008873393,0,0.53,2,"2,4",55.72385627496244,backtest_verified
2003-05-09,60,Hybrid,RF,ALSTM,0.07437492411631705,0.2599027,0.16713880499848904,0,0.53,2,"2,4",55.72385627496244,backtest_verified
