Date,z1,z2,z3,z4
2008-11-28,0.06378865,-0.010142215,0.0036859578,-0.010506192
2008-12-01,0.06579388,-0.010981388,0.006373043,-0.010649249
2008-12-02,0.067529894,-0.011868291,0.009118223,-0.010781582
2008-12-03,0.06899268,-0.012761436,0.011903747,-0.010901811
2008-12-04,0.07023042,-0.013661854,0.014712648,-0.011016175
2008-12-05,0.07126989,-0.014465451,0.017386425,-0.011133181
2008-12-08,0.07196079,-0.01492817,0.01971002,-0.011260049
2008-12-09,0.07235459,-0.015224922,0.021759752,-0.011397202
2008-12-10,0.07236053,-0.015303813,0.023497108,-0.011518456
2008-12-11,0.072083235,-0.015168477,0.02502039,-0.011596143
2008-12-12,0.071443334,-0.014891297,0.026378207,-0.011591872
2008-12-15,0.070619434,-0.014508329,0.027615562,-0.011532297
2008-12-16,0.06962976,-0.013753079,0.028551333,-0.011414597
2008-12-17,0.06854328,-0.012762383,0.02930772,-0.011268707
2008-12-18,0.06747813,-0.011570193,0.029951397,-0.011101503
2008-12-19,0.06639057,-0.010351278,0.030630529,-0.010911284
2008-12-22,0.065051705,-0.009146035,0.031270232,-0.010681231
2008-12-23,0.06363794,-0.008191425,0.032047294,-0.010433307
2008-12-24,0.062397208,-0.0073059686,0.032718416,-0.010208681
2008-12-25,0.06131228,-0.0063785017,0.033246916,-0.010039916
2008-12-26,0.060405478,-0.0053571872,0.033637874,-0.009993084
2008-12-29,0.059859183,-0.004376821,0.034255315,-0.010069668
2008-12-30,0.059508,-0.0033884197,0.03497349,-0.01020387
2008-12-31,0.05909859,-0.0025585443,0.035856362,-0.01031094
2009-01-01,0.05848262,-0.001974687,0.03688498,-0.010318093
2009-01-02,0.057550147,-0.0016629659,0.038084436,-0.010199638
2009-01-05,0.056261286,-0.0014764257,0.03923094,-0.009976244
2009-01-06,0.054800715,-0.001235567,0.04017213,-0.009707898
2009-01-07,0.05321729,-0.00084140897,0.040810715,-0.009419268
2009-01-08,0.051550493,-0.00041244924,0.04130784,-0.009119509
2009-01-09,0.04980999,0.00012851879,0.04157163,-0.008807408
2009-01-12,0.04820419,0.0008196123,0.041656606,-0.008511271
2009-01-13,0.046638448,0.0016230345,0.04168294,-0.008218093
2009-01-14,0.045148846,0.002508752,0.041712373,-0.007933803
2009-01-15,0.04374356,0.0034396686,0.041799348,-0.007659007
2009-01-16,0.04240816,0.004491005,0.04181387,-0.0073940493
2009-01-19,0.04106223,0.0057372227,0.041647654,-0.00712689
2009-01-20,0.039594058,0.0072387904,0.041110985,-0.0068265144
2009-01-21,0.037916705,0.008923668,0.040173095,-0.0064764824
2009-01-22,0.035998862,0.010755904,0.038807075,-0.0060685836
2009-01-23,0.03391051,0.0126218945,0.03719275,-0.005635105
2009-01-26,0.031790417,0.014469216,0.035414904,-0.0052244086
2009-01-27,0.029821834,0.016118746,0.03374396,-0.004863877
2009-01-28,0.027977725,0.01764289,0.032160964,-0.0045418963
2009-01-29,0.026199045,0.019097151,0.030643616,-0.004232805
2009-01-30,0.024430608,0.020528806,0.029082846,-0.0039111804
2009-02-02,0.022642264,0.021839358,0.027538668,-0.0035688821
2009-02-03,0.020773215,0.023067707,0.025985874,-0.0031976663
2009-02-04,0.018820686,0.024276674,0.024358839,-0.0028101578
2009-02-05,0.016806291,0.025511008,0.022645503,-0.0024237633
2009-02-06,0.014757036,0.026716541,0.02094936,-0.00204348
2009-02-09,0.012726026,0.027904049,0.019317862,-0.0016772822
2009-02-10,0.010757127,0.029106762,0.017722953,-0.0013269391
2009-02-11,0.008853192,0.03025495,0.016233593,-0.000983784
2009-02-12,0.0070130127,0.03123849,0.014929899,-0.0006607231
2009-02-13,0.0052794227,0.03204014,0.013834399,-0.00036501884
2009-02-16,0.0037126064,0.032705143,0.012843608,-9.7390264e-05
2009-02-17,0.00227254,0.033387203,0.011787363,0.00014149956
2009-02-18,0.0010681318,0.034127776,0.010637096,0.0003504753
2009-02-19,0.00011855201,0.03497854,0.009354518,0.00051615573
2009-02-20,-0.00048148655,0.03586007,0.00811862,0.0006061513
2009-02-23,-0.00089972024,0.03659554,0.007150408,0.0006829221
2009-02-24,-0.0011618107,0.03712225,0.00659345,0.0007410012
2009-02-25,-0.0013471909,0.037411645,0.0064845933,0.00079497695
2009-02-26,-0.0014429458,0.037455216,0.006922962,0.0008621998
2009-02-27,-0.0015694101,0.037406866,0.0074521154,0.0009457972
2009-03-02,-0.0016871586,0.0372643,0.007979661,0.0010456257
2009-03-03,-0.0017755881,0.037026174,0.00842897,0.0011393782
2009-03-04,-0.0017943897,0.036704,0.008749084,0.0012102462
2009-03-05,-0.0018577154,0.036424607,0.008706155,0.0012411233
2009-03-06,-0.0019486852,0.036199097,0.008427247,0.0012721289
2009-03-09,-0.0020118302,0.035995282,0.008039981,0.001304863
2009-03-10,-0.0020041692,0.035802163,0.0075022085,0.0013356246
2009-03-11,-0.0019025223,0.03553006,0.007039938,0.0013516024
2009-03-12,-0.0017545226,0.03513988,0.0066846823,0.0013493281
2009-03-13,-0.0017435567,0.034542814,0.0065627946,0.0013775397
2009-03-16,-0.0024749457,0.033797327,0.0064146025,0.0015533138
2009-03-17,-0.0037994424,0.03292083,0.006333041,0.001844557
2009-03-18,-0.0057335664,0.031982176,0.0061659506,0.0022392021
2009-03-19,-0.008039505,0.031088497,0.0058525037,0.0026625358
2009-03-20,-0.010269369,0.030484637,0.005148706,0.002999018
2009-03-23,-0.011691059,0.03006611,0.0043384684,0.0031839795
2009-03-24,-0.012368128,0.029757654,0.0036344035,0.003255982
2009-03-25,-0.012434564,0.029476345,0.0030883262,0.0032653855
2009-03-26,-0.012334651,0.029095706,0.0027465895,0.0032902677
2009-03-27,-0.012115517,0.028641894,0.0026428318,0.0033265892
2009-03-30,-0.011910795,0.02820016,0.0026367856,0.0033749016
2009-03-31,-0.011749907,0.027794551,0.0025890293,0.0034361351
2009-04-01,-0.011548136,0.027445357,0.0026311586,0.0034911176
2009-04-02,-0.011290022,0.027158085,0.0027274434,0.0035316246
2009-04-03,-0.011008113,0.026917135,0.00284597,0.003558875
2009-04-06,-0.010666802,0.026728518,0.0030201552,0.003563866
2009-04-07,-0.010267968,0.02652628,0.0033060396,0.0035557207
2009-04-08,-0.009920965,0.02629479,0.0036359364,0.0035432912
2009-04-09,-0.009652846,0.026005313,0.0040067816,0.0035364386
2009-04-10,-0.009485682,0.025655815,0.0044215797,0.0035290523
2009-04-13,-0.009416952,0.025202066,0.004917917,0.0035275351
2009-04-14,-0.009574304,0.024800971,0.005275813,0.0035292953
2009-04-15,-0.009901617,0.024398638,0.005628532,0.0035527358
2009-04-16,-0.010285282,0.024119977,0.005922868,0.003586216
2009-04-17,-0.0105987275,0.023975749,0.006210399,0.0036193952
2009-04-20,-0.0108180735,0.02395056,0.006506794,0.0036409507
2009-04-21,-0.010896262,0.024004187,0.006907507,0.003635345
2009-04-22,-0.010818972,0.024075072,0.0074335225,0.0036020987
2009-04-23,-0.010721701,0.02401742,0.008161089,0.0035583246
2009-04-24,-0.010685609,0.023916414,0.008891226,0.003522926
2009-04-27,-0.010667577,0.023741812,0.009650742,0.0034865718
2009-04-28,-0.010616587,0.023520801,0.010370039,0.0034305658
2009-04-29,-0.01062244,0.023262855,0.010991534,0.0033767577
2009-04-30,-0.010657524,0.022991508,0.011508461,0.0033222297
2009-05-01,-0.010694728,0.022674847,0.01201238,0.0032713618
2009-05-04,-0.010785493,0.022286613,0.012561004,0.0032258108
2009-05-05,-0.010914114,0.021837108,0.013213615,0.0031840373
2009-05-06,-0.011055671,0.021344028,0.0139877,0.0031527644
2009-05-07,-0.011201696,0.020828635,0.0149078155,0.0031271856
2009-05-08,-0.011394594,0.0203272,0.01590895,0.0031059347
2009-05-11,-0.011670626,0.019931838,0.016895968,0.0031008627
2009-05-12,-0.012020384,0.01966066,0.017797094,0.003098851
2009-05-13,-0.012428003,0.019470176,0.018709604,0.0030918773
2009-05-14,-0.012873643,0.019348914,0.019609857,0.0030800123
2009-05-15,-0.013319696,0.019263636,0.02047798,0.0030664746
2009-05-18,-0.013756832,0.019177971,0.021287218,0.0030534146
2009-05-19,-0.014099089,0.019069448,0.02208919,0.003039281
2009-05-20,-0.014328861,0.018920153,0.022911029,0.0030301074
2009-05-21,-0.0144219445,0.018724954,0.023727361,0.0030268002
2009-05-22,-0.014410305,0.018532738,0.024528174,0.0030246396
2009-05-25,-0.014379908,0.018452346,0.025229359,0.0030233935
2009-05-26,-0.014401277,0.018408192,0.025875427,0.0030314215
2009-05-27,-0.01457475,0.018452741,0.026301865,0.0030458905
2009-05-28,-0.014859554,0.018584613,0.02657833,0.00306727
2009-05-29,-0.01520959,0.01879489,0.026771253,0.0030907765
2009-06-01,-0.015561347,0.01903739,0.02693585,0.0031091403
2009-06-02,-0.01605683,0.019535469,0.026754472,0.003103735
2009-06-03,-0.016608894,0.0201099,0.026446283,0.0031085825
2009-06-04,-0.017267952,0.02070263,0.026048925,0.0031216526
2009-06-05,-0.018060965,0.02129215,0.02547777,0.0031543542
2009-06-08,-0.018933613,0.021866115,0.024772236,0.003205713
2009-06-09,-0.019769289,0.022383936,0.02403734,0.003256429
2009-06-10,-0.020555748,0.02293574,0.02334974,0.0033051474
2009-06-11,-0.021280639,0.023623694,0.022589257,0.0033614533
2009-06-12,-0.021954747,0.024419582,0.021785377,0.003426144
2009-06-15,-0.022630954,0.02530777,0.020918783,0.0034995656
2009-06-16,-0.023325542,0.026267298,0.019996729,0.0035767052
2009-06-17,-0.024025306,0.027241815,0.019018184,0.0036605336
2009-06-18,-0.024681985,0.028167635,0.017963067,0.0037356708
2009-06-19,-0.025276877,0.02896494,0.016898636,0.003796354
2009-06-22,-0.02578645,0.029679397,0.01578186,0.0038414383
2009-06-23,-0.026205383,0.03038397,0.014615014,0.0038746446
2009-06-24,-0.026617931,0.03100547,0.013301182,0.0038816314
2009-06-25,-0.02699682,0.03149173,0.0120715,0.0038836952
2009-06-26,-0.027300457,0.031934127,0.010895424,0.0038809134
2009-06-29,-0.027595991,0.032196663,0.009893254,0.0038807765
2009-06-30,-0.02789533,0.03226126,0.009022222,0.0038807746
2009-07-01,-0.02808834,0.03227367,0.008283605,0.003878152
2009-07-02,-0.028119825,0.03229823,0.0074706627,0.003855385
2009-07-03,-0.02798316,0.032353528,0.0066264495,0.0038091158
2009-07-06,-0.027590528,0.032521915,0.0057274885,0.003737159
2009-07-07,-0.026968185,0.032828193,0.0047766212,0.0036346857
2009-07-08,-0.026281452,0.033257373,0.0036447616,0.003510898
2009-07-09,-0.025631966,0.033723935,0.0024873652,0.0033954782
2009-07-10,-0.025045155,0.034136113,0.0013970919,0.0033002105
2009-07-13,-0.024554072,0.034473598,0.00045620184,0.0032264814
2009-07-14,-0.0241486,0.034734856,-0.0002734596,0.003174277
2009-07-15,-0.02390172,0.03489321,-0.0008054944,0.0031364132
2009-07-16,-0.02371258,0.03492301,-0.0010887375,0.0030967314
2009-07-17,-0.023527438,0.034919336,-0.0011673281,0.0030429494
2009-07-20,-0.023398062,0.034961514,-0.0011802698,0.0029924791
2009-07-21,-0.023282744,0.0350219,-0.0011506593,0.0029404107
2009-07-22,-0.023092875,0.03510034,-0.001133698,0.0028735716
2009-07-23,-0.022806356,0.035192844,-0.0010348493,0.0028073387
2009-07-24,-0.022380805,0.03524397,-0.0008338848,0.0027326597
2009-07-27,-0.021794947,0.03523094,-0.000530147,0.0026581958
2009-07-28,-0.021024687,0.03513806,-0.00016021263,0.002567024
2009-07-29,-0.02013155,0.03495415,0.00013349485,0.0024750996
2009-07-30,-0.019015094,0.034717873,0.00033574924,0.0023518782
2009-07-31,-0.017694876,0.0344584,0.00028270762,0.0022026487
2009-08-03,-0.016102029,0.034171082,6.602798e-05,0.002007017
2009-08-04,-0.014295426,0.033923957,-0.00028850697,0.001765782
2009-08-05,-0.012241443,0.03368938,-0.0006566243,0.0014852732
2009-08-06,-0.010165007,0.033431865,-0.0010954989,0.0012015551
2009-08-07,-0.00819009,0.033155054,-0.0015651854,0.000934707
2009-08-10,-0.006425692,0.032842018,-0.0021305876,0.0007149149
2009-08-11,-0.0048949616,0.032490756,-0.002781636,0.0005339589
2009-08-12,-0.0035802147,0.03217129,-0.0034161126,0.000394376
2009-08-13,-0.0024093178,0.03187332,-0.0039605806,0.00027550198
2009-08-14,-0.0013885212,0.03162612,-0.0044433465,0.00017874874
2009-08-17,-0.0004362089,0.031414013,-0.0048288694,9.1876835e-05
2009-08-18,0.00051470357,0.031216662,-0.005111416,9.901822e-06
2009-08-19,0.0014597455,0.031082008,-0.005335181,-7.261522e-05
2009-08-20,0.0023982304,0.03091845,-0.005385558,-0.00014428794
2009-08-21,0.0033733824,0.030739034,-0.005265356,-0.00020369701
2009-08-24,0.0043762894,0.03058239,-0.0049557416,-0.00026004761
2009-08-25,0.005482612,0.03042397,-0.004349583,-0.00033092685
2009-08-26,0.006622957,0.030268501,-0.003577822,-0.00041374378
2009-08-27,0.007844951,0.030156782,-0.0027281074,-0.00050109066
2009-08-28,0.009084044,0.030084262,-0.0018668519,-0.0005918909
2009-08-31,0.010284894,0.029991906,-0.00095820706,-0.0006783251
2009-09-01,0.011367893,0.029778179,1.2479722e-06,-0.00076133944
2009-09-02,0.012450756,0.029399417,0.0011053821,-0.00083273463
2009-09-03,0.01349245,0.028913273,0.002299345,-0.0008987244
2009-09-04,0.014507297,0.02838184,0.0034954036,-0.0009629596
2009-09-07,0.015438643,0.027864704,0.004600822,-0.001020968
2009-09-08,0.016326645,0.027384378,0.005616308,-0.0010685232
2009-09-09,0.017143331,0.026941944,0.006539994,-0.0011071321
2009-09-10,0.017941082,0.026589274,0.007372221,-0.0011355504
2009-09-11,0.018687379,0.026327832,0.008047846,-0.0011911597
2009-09-14,0.019271353,0.026250388,0.0082854135,-0.0012624245
2009-09-15,0.019722827,0.026237255,0.008419414,-0.0013271626
2009-09-16,0.019928917,0.026280463,0.0084561175,-0.0013640448
2009-09-17,0.019916678,0.026235182,0.008518559,-0.0013750121
2009-09-18,0.019632474,0.026100423,0.008458699,-0.0013437103
2009-09-21,0.01917857,0.025835894,0.008465546,-0.0012950338
2009-09-22,0.018530773,0.02557505,0.008488003,-0.0012215339
2009-09-23,0.017877487,0.025216687,0.00866722,-0.0011438578
2009-09-24,0.017088939,0.024899833,0.0087342,-0.0010790322
2009-09-25,0.016394924,0.024679394,0.00890706,-0.0010371599
2009-09-28,0.015783498,0.02454927,0.009197335,-0.0010229908
2009-09-29,0.0153742265,0.024538036,0.009632762,-0.0010424871
2009-09-30,0.01510112,0.024606088,0.010196322,-0.0010679848
2009-10-01,0.015069798,0.024677437,0.011064769,-0.0011043046
2009-10-02,0.015350957,0.024771452,0.012197877,-0.0011647772
2009-10-05,0.015805863,0.024770293,0.013563524,-0.0012120865
2009-10-06,0.016392102,0.024632676,0.015104107,-0.0012456179
2009-10-07,0.017114032,0.02441223,0.01677386,-0.0012768041
2009-10-08,0.017904544,0.024123538,0.018461838,-0.001311414
2009-10-09,0.018750144,0.023752552,0.020082638,-0.0013519339
2009-10-12,0.01961578,0.023305934,0.021650817,-0.0013956018
2009-10-13,0.020431865,0.022903895,0.022996351,-0.0014569703
2009-10-14,0.02106538,0.022570357,0.024099514,-0.0015276168
2009-10-15,0.021523694,0.02232575,0.024982542,-0.0016017128
2009-10-16,0.021755937,0.0221848,0.02571215,-0.0016763285
2009-10-19,0.021834863,0.022216652,0.026302785,-0.0017544143
2009-10-20,0.02166729,0.022351198,0.026837535,-0.001786543
2009-10-21,0.021181952,0.022773512,0.027134273,-0.0017376877
2009-10-22,0.020313824,0.023222137,0.027392535,-0.0015955158
2009-10-23,0.019058324,0.023857081,0.027376195,-0.0013617985
2009-10-26,0.017448895,0.024685383,0.027056541,-0.0010536071
2009-10-27,0.015725976,0.025658233,0.026555989,-0.00073284097
2009-10-28,0.014032416,0.026515558,0.026215244,-0.00046362355
2009-10-29,0.012495703,0.027454197,0.025799707,-0.00024951994
2009-10-30,0.0112302685,0.028399967,0.025298912,-9.1539696e-05
2009-11-02,0.010211445,0.029352909,0.024697136,2.370961e-05
2009-11-03,0.009443398,0.030299,0.023980398,8.335896e-05
2009-11-04,0.008942928,0.031081215,0.023319807,8.988753e-05
2009-11-05,0.008550927,0.031728595,0.022680916,7.642992e-05
2009-11-06,0.008092023,0.032226417,0.022100765,6.0670078e-05
2009-11-09,0.0075360136,0.032637537,0.021544673,5.4642558e-05
2009-11-10,0.0069609694,0.033027045,0.020971052,4.9035996e-05
2009-11-11,0.006358875,0.033430256,0.020437725,5.2127987e-05
2009-11-12,0.0056620603,0.033782516,0.019958185,6.3203275e-05
2009-11-13,0.004866872,0.034021232,0.019613933,9.019859e-05
2009-11-16,0.0040078117,0.034128673,0.01936271,0.00013383478
2009-11-17,0.0031255193,0.034122173,0.019256365,0.00018425658
2009-11-18,0.0022657586,0.03406235,0.01916099,0.0002330076
2009-11-19,0.0014829419,0.033982508,0.019132996,0.00027628243
2009-11-20,0.00075377733,0.033924267,0.019137058,0.00032878853
2009-11-23,9.092479e-05,0.033884447,0.019161798,0.00038852915
2009-11-24,-0.00054765283,0.03391079,0.019093953,0.00044465996
2009-11-25,-0.0012332483,0.034049153,0.01886592,0.00047829188
2009-11-26,-0.0020157255,0.034280807,0.018449534,0.0005385969
2009-11-27,-0.00290937,0.03457767,0.017790452,0.0006264616
2009-11-30,-0.0039670505,0.03491661,0.01696803,0.0007419791
2009-12-01,-0.0051862244,0.03527864,0.016033275,0.00088482164
2009-12-02,-0.00654885,0.035697177,0.014948295,0.0010644123
2009-12-03,-0.007960852,0.036166284,0.013784521,0.0012695827
2009-12-04,-0.009447178,0.036614638,0.012494032,0.001472516
2009-12-07,-0.010878203,0.03712256,0.0110869575,0.0016514529
2009-12-08,-0.012164699,0.037645057,0.009599949,0.0017943736
2009-12-09,-0.013378738,0.038131863,0.008044733,0.0019315965
2009-12-10,-0.014564135,0.03852151,0.006468389,0.0020521544
2009-12-11,-0.015596499,0.038979203,0.00499832,0.0021567922
2009-12-14,-0.016579762,0.03932735,0.003659769,0.0022507012
2009-12-15,-0.017594358,0.03940976,0.00252074,0.0023463098
2009-12-16,-0.018751822,0.03925512,0.0014904812,0.002449383
2009-12-17,-0.020070784,0.038907483,0.0004544556,0.0025696717
2009-12-18,-0.021504482,0.03825666,-0.00046854746,0.0027004536
2009-12-21,-0.022950225,0.03736672,-0.0012849355,0.0028286036
2009-12-22,-0.02436707,0.036409806,-0.002035805,0.0029550474
2009-12-23,-0.0257216,0.035457496,-0.0027265856,0.0030813906
2009-12-24,-0.027031962,0.034484945,-0.0033037467,0.0032080403
2009-12-25,-0.02829449,0.033539437,-0.0038507273,0.0033239415
2009-12-28,-0.029515833,0.032623984,-0.004274306,0.0034326175
2009-12-29,-0.030727291,0.031736203,-0.004642143,0.003545709
2009-12-30,-0.031927258,0.03079332,-0.0048597036,0.0036689974
2009-12-31,-0.033002548,0.029847585,-0.004925671,0.00377418
2010-01-01,-0.033993416,0.028919786,-0.0048231715,0.0038707834
2010-01-04,-0.034877397,0.028056,-0.004612035,0.0039709536
2010-01-05,-0.03571286,0.027173785,-0.004256931,0.0040740194
2010-01-06,-0.036464266,0.026250105,-0.0037285509,0.004173639
2010-01-07,-0.037167627,0.025213988,-0.0029772455,0.0042662853
2010-01-08,-0.037823603,0.024046296,-0.00206991,0.004351219
2010-01-11,-0.03846492,0.022772959,-0.001061731,0.0044356743
2010-01-12,-0.039089575,0.021369904,-3.967434e-06,0.0045226766
2010-01-13,-0.039643683,0.019907743,0.0010172492,0.0045975205
2010-01-14,-0.04017677,0.018507186,0.0018253364,0.004666373
2010-01-15,-0.040720515,0.017158072,0.0024846094,0.004728473
2010-01-18,-0.0412923,0.015846683,0.003013434,0.004783161
2010-01-19,-0.04182537,0.014517995,0.0036433544,0.0048275804
2010-01-20,-0.042347424,0.0132147875,0.0044786697,0.0048577935
2010-01-21,-0.042935476,0.011982232,0.0051883254,0.0048623756
2010-01-22,-0.043712515,0.010788754,0.005657019,0.0048733195
2010-01-25,-0.04458434,0.009650193,0.0059731947,0.0048866887
2010-01-26,-0.04537532,0.008705817,0.006003542,0.0048791682
2010-01-27,-0.046004757,0.007845998,0.005762526,0.0048490465
2010-01-28,-0.04656247,0.007072814,0.0053547015,0.0048116883
2010-01-29,-0.047012463,0.00636854,0.0049904427,0.0047705453
2010-02-01,-0.047325514,0.0056687742,0.0047066472,0.004721733
2010-02-02,-0.047556505,0.004982032,0.0044771424,0.0046793725
2010-02-03,-0.04772444,0.004303552,0.00425582,0.0046378067
2010-02-04,-0.047753207,0.003565222,0.004061953,0.0046017747
2010-02-05,-0.047631368,0.002771005,0.0037508607,0.004565686
2010-02-08,-0.047359467,0.0019530021,0.0033926321,0.0045299325
2010-02-09,-0.046882354,0.0010683835,0.0030152602,0.004483603
2010-02-10,-0.046120703,0.00023539364,0.0025221137,0.004398046
2010-02-11,-0.04516919,-0.0004986264,0.001919915,0.004267767
2010-02-12,-0.044010393,-0.0011781193,0.0013261279,0.0040986845
2010-02-15,-0.042654537,-0.0018260777,0.0007868605,0.003901451
2010-02-16,-0.041138746,-0.0024911202,0.00028547924,0.00368841
2010-02-17,-0.039552372,-0.0031700209,-0.00012408849,0.0034710718
2010-02-18,-0.037914574,-0.0038480982,-0.0005125804,0.0032578604
2010-02-19,-0.03625039,-0.0043717623,-0.0010511437,0.0030396162
2010-02-22,-0.034593966,-0.0047514066,-0.0018472606,0.0028088521
2010-02-23,-0.03290562,-0.0049602687,-0.0027927654,0.0025551124
2010-02-24,-0.03110022,-0.0050298423,-0.0038851881,0.0022774553
2010-02-25,-0.029148044,-0.0049842894,-0.0050508687,0.0019765794
2010-02-26,-0.027056947,-0.0045079216,-0.0065519335,0.0016671158
2010-03-01,-0.024796827,-0.0038554296,-0.007991754,0.0013639163
2010-03-02,-0.022481177,-0.0031970218,-0.009190575,0.0010852236
2010-03-03,-0.020190723,-0.0025389865,-0.010191145,0.0008314755
2010-03-04,-0.018002575,-0.0017833114,-0.011192138,0.0006060116
2010-03-05,-0.016065178,-0.0012286119,-0.012124277,0.00039305724
2010-03-08,-0.014244364,-0.00073238835,-0.012985316,0.0001975093
2010-03-09,-0.012482875,-0.00023696944,-0.013797822,2.1107495e-05
2010-03-10,-0.010733328,0.0002636388,-0.014404169,-0.00014202483
2010-03-11,-0.008995847,0.00074467435,-0.014788953,-0.00029207766
2010-03-12,-0.0073062917,0.0010764301,-0.014879177,-0.00043289736
2010-03-15,-0.0057022637,0.001335144,-0.014709891,-0.00056937523
2010-03-16,-0.004206321,0.0014289245,-0.0143609615,-0.000712974
2010-03-17,-0.002774262,0.0013190135,-0.013912442,-0.00085416436
2010-03-18,-0.001363063,0.0010527521,-0.013400911,-0.0009967107
2010-03-19,5.5863755e-05,0.00066871196,-0.012867385,-0.0011456236
2010-03-22,0.0014798583,0.00010652095,-0.0123409415,-0.0013098288
2010-03-23,0.0029446825,-0.00054407865,-0.011813746,-0.0014758352
2010-03-24,0.004415945,-0.0012545437,-0.011248627,-0.0016417522
2010-03-25,0.0058664074,-0.0020683706,-0.01052731,-0.0017916337
2010-03-26,0.007316093,-0.0029291958,-0.009659027,-0.001923509
2010-03-29,0.008781461,-0.0037670135,-0.008696924,-0.0020217523
2010-03-30,0.010312294,-0.0045890883,-0.0075342944,-0.0021049548
2010-03-31,0.011885134,-0.00539051,-0.0062553147,-0.0021831673
2010-04-01,0.013453589,-0.0061533228,-0.0050105127,-0.002254637
2010-04-02,0.01498613,-0.0068805255,-0.003791147,-0.002313953
2010-04-05,0.016459974,-0.007607147,-0.0025904672,-0.0023692492
2010-04-06,0.017820861,-0.008307569,-0.0014747111,-0.002419889
2010-04-07,0.019117577,-0.0089322105,-0.00041362364,-0.002464261
2010-04-08,0.020406118,-0.009516187,0.0006448319,-0.0025029145
2010-04-09,0.021685435,-0.0100726485,0.0016864398,-0.002543943
2010-04-12,0.022991048,-0.010626186,0.0028159553,-0.0025867093
2010-04-13,0.024303786,-0.011291087,0.0041895574,-0.0026205983
2010-04-14,0.025586156,-0.012061596,0.0057900576,-0.0026460998
2010-04-15,0.026731303,-0.012732137,0.007463864,-0.0026758835
2010-04-16,0.027744,-0.013215862,0.008971742,-0.0027185772
2010-04-19,0.028669363,-0.013523143,0.010173223,-0.0027668253
2010-04-20,0.029575506,-0.013644896,0.011003743,-0.0028321408
2010-04-21,0.03057106,-0.013484649,0.011375143,-0.002936501
2010-04-22,0.03173142,-0.013207413,0.0113695515,-0.0030787252
2010-04-23,0.03304453,-0.012944199,0.01120603,-0.0032546017
2010-04-26,0.034350038,-0.012757197,0.010976876,-0.003448872
2010-04-27,0.03574778,-0.012659118,0.010718009,-0.0036612488
2010-04-28,0.037247322,-0.012682565,0.010466027,-0.003888132
2010-04-29,0.03864261,-0.012657873,0.010020304,-0.0041067954
2010-04-30,0.03984802,-0.012532957,0.009323799,-0.0043012705
2010-05-03,0.04077893,-0.012385204,0.008490755,-0.004437899
2010-05-04,0.04135128,-0.012135267,0.0073807286,-0.004515743
2010-05-05,0.041679,-0.011734024,0.0060887644,-0.0045547616
2010-05-06,0.04195896,-0.011320427,0.0046386896,-0.0045932923
2010-05-07,0.042234197,-0.0108565055,0.0031064348,-0.0046495553
2010-05-10,0.042477567,-0.010342669,0.0014577871,-0.0047160704
2010-05-11,0.0426795,-0.009732582,-0.0003180327,-0.004782269
2010-05-12,0.04289998,-0.009142533,-0.0020461483,-0.0048368406
2010-05-13,0.043085508,-0.008572966,-0.0036767023,-0.0048479196
2010-05-14,0.04310815,-0.008070502,-0.005222828,-0.0047957357
2010-05-17,0.043051053,-0.007510029,-0.006726644,-0.0047222767
2010-05-18,0.042940278,-0.007037446,-0.008040768,-0.0046363715
2010-05-19,0.042769954,-0.0065332577,-0.009292365,-0.0045529753
2010-05-20,0.042588085,-0.005981639,-0.010465459,-0.0044960864
2010-05-21,0.042655215,-0.0054175593,-0.0114143165,-0.0045185965
2010-05-24,0.042929377,-0.0048507527,-0.012222582,-0.0046158656
2010-05-25,0.043376468,-0.004260823,-0.012829305,-0.0047546998
2010-05-26,0.043979295,-0.0037156083,-0.013254604,-0.004916178
2010-05-27,0.044804167,-0.0031668097,-0.013521028,-0.0051104873
2010-05-28,0.04585658,-0.0025496557,-0.013814713,-0.0053704716
2010-05-31,0.0471119,-0.0017262511,-0.014246778,-0.005701028
2010-06-01,0.048638143,-0.0007642843,-0.014637644,-0.0061063953
2010-06-02,0.050532274,0.00020727143,-0.014830462,-0.0065866895
2010-06-03,0.05258677,0.0011390075,-0.014832218,-0.0071000066
2010-06-04,0.054713476,0.0020228513,-0.014788863,-0.0076100975
2010-06-07,0.056839414,0.0027035624,-0.014582363,-0.008094944
2010-06-08,0.058834884,0.003235031,-0.014338153,-0.008532751
2010-06-09,0.060619555,0.0037153102,-0.014050567,-0.008921295
2010-06-10,0.062237743,0.0040587857,-0.013579694,-0.009272067
2010-06-11,0.06379275,0.004248999,-0.012821334,-0.009625165
2010-06-14,0.0653221,0.004512474,-0.012001482,-0.009980205
2010-06-15,0.06692682,0.0049116462,-0.01119423,-0.010354364
2010-06-16,0.06861058,0.005397603,-0.010419502,-0.010737376
2010-06-17,0.070351474,0.00589069,-0.009598133,-0.011143327
2010-06-18,0.07210542,0.006408483,-0.008793251,-0.011570798
2010-06-21,0.0738622,0.0068509877,-0.007906235,-0.012007834
2010-06-22,0.07561936,0.0072331876,-0.0069970237,-0.012432091
2010-06-23,0.077405676,0.0074963868,-0.005816604,-0.012816038
2010-06-24,0.07922851,0.007712133,-0.004514153,-0.0131734405
2010-06-25,0.081106246,0.007895555,-0.0031520808,-0.013505345
2010-06-28,0.083056815,0.008054368,-0.0017172405,-0.013816612
