Date,Open,High,Low,Close,Volume
2009-02-09,1360.944,1360.944,1332.2791,1342.226,17933800
2009-02-10,1342.269,1342.269,1326.662,1332.129,19453400
2009-02-11,1327.395,1327.395,1302.036,1324.824,30704400
2009-02-12,1322.101,1325.646,1315.385,1325.421,31384700
2009-02-13,1326.874,1342.761,1325.562,1338.7419,17256800
2009-02-16,1338.806,1346.165,1336.519,1342.002,11196700
2009-02-17,1338.819,1338.819,1311.469,1318.04,15358500
2009-02-18,1312.478,1331.635,1304.35,1330.61,14409700
2009-02-19,1330.8149,1330.8149,1313.725,1323.696,23618200
2009-02-20,1320.6219,1320.6219,1291.41,1296.942,18829300
2009-02-23,1298.286,1312.439,1294.379,1312.439,11787800
2009-02-24,1305.7,1305.7,1286.726,1295.869,9430300
2009-02-25,1301.084,1312.342,1290.167,1300.108,20352200
2009-02-26,1303.752,1303.752,1281.771,1290.321,19552000
2009-02-27,1292.282,1293.951,1281.075,1285.476,10377200
2009-03-02,1285.476,1285.476,1252.871,1256.109,10694800
2009-03-03,1256.109,1270.952,1244.868,1264.816,12181100
2009-03-04,1264.816,1289.8,1261.502,1289.38,13207600
2009-03-05,1289.38,1300.204,1282.2209,1288.074,13518800
2009-03-06,1288.074,1290.62,1278.8621,1286.693,5838700
2009-03-10,1286.693,1300.541,1282.632,1300.215,7296000
2009-03-11,1300.215,1319.51,1300.215,1314.519,13691300
2009-03-12,1314.519,1318.153,1305.255,1310.4139,7273100
2009-03-13,1310.4139,1333.2159,1310.4139,1327.437,12045300
2009-03-16,1327.437,1340.995,1322.481,1324.847,10208600
2009-03-17,1324.847,1326.1071,1308.391,1312.092,10389900
2009-03-18,1312.092,1324.085,1312.092,1322.837,11819200
2009-03-19,1322.837,1347.116,1322.837,1341.603,12818600
2009-03-20,1341.603,1364.3051,1341.151,1360.889,16259400
2009-03-23,1360.889,1407.592,1360.889,1406.647,26588300
2009-03-24,1406.647,1449.95,1406.647,1436.116,36741700
2009-03-25,1436.116,1448.469,1418.259,1419.973,28116500
2009-03-27,1419.973,1467.524,1419.973,1462.745,28328200
2009-03-30,1462.745,1463.589,1404.376,1419.092,17639100
2009-03-31,1419.092,1453.771,1417.339,1434.074,15553100
2009-04-01,1434.074,1464.3929,1434.074,1461.748,25067700
2009-04-02,1461.748,1499.996,1461.748,1499.733,32241500
2009-04-03,1499.733,1511.335,1494.121,1500.361,30261000
2009-04-06,1500.361,1527.1801,1500.361,1516.641,28501000
2009-04-07,1516.641,1516.641,1483.722,1490.8571,29341700
2009-04-08,1490.8571,1491.111,1460.0389,1465.75,31037800
2009-04-13,1465.75,1540.519,1465.75,1540.403,47161200
2009-04-14,1540.403,1573.395,1536.668,1570.261,81512500
2009-04-15,1570.261,1603.311,1564.9449,1593.663,95933900
2009-04-16,1593.663,1641.804,1593.663,1625.087,181868000
2009-04-17,1625.087,1659.342,1619.34,1634.79,106253400
2009-04-20,1634.79,1661.845,1618.881,1661.845,197443800
2009-04-22,1628.849,1674.918,1610.464,1615.2321,145365700
2009-04-23,1615.2321,1615.251,1585.924,1592.7,73377300
2009-04-24,1592.7,1609.9659,1576.285,1591.3361,86654700
2009-04-27,1591.3361,1598.9561,1574.226,1576.0811,59271200
2009-04-28,1576.0811,1618.062,1576.0811,1595.915,68917900
2009-04-29,1595.915,1648.631,1595.915,1644.1851,69574400
2009-04-30,1644.1851,1728.066,1644.1851,1722.766,162896500
2009-05-01,1722.766,1738.709,1701.994,1729.582,113212400
2009-05-04,1729.582,1796.713,1729.582,1788.147,106621100
2009-05-05,1788.147,1823.381,1759.484,1772.0699,113034500
2009-05-06,1772.0699,1799.624,1761.11,1798.3361,90095200
2009-05-07,1798.3361,1840.476,1798.3361,1828.8521,168895100
2009-05-08,1828.8521,1863.6281,1821.142,1862.532,177683000
2009-05-11,1862.532,1891.769,1827.162,1830.741,225749200
2009-05-12,1830.741,1842.726,1796.9449,1842.022,138511600
2009-05-13,1842.022,1871.817,1834.303,1851.332,287554600
2009-05-14,1851.332,1851.332,1776.941,1785.0031,270909500
2009-05-15,1785.0031,1820.855,1708.385,1750.9139,181611000
2009-05-18,1750.493,1804.871,1712.6379,1803.568,137301800
2009-05-19,1805.431,1888.223,1805.431,1886.016,158367300
2009-05-20,1886.223,1907.495,1872.259,1885.722,66887000
2009-05-22,1885.412,1889.88,1858.082,1881.709,63340900
2009-05-25,1881.399,1898.049,1878.651,1890.9709,71117900
2009-05-26,1891.178,1905.9091,1852.024,1857.5861,91041100
2009-05-27,1858.4139,1902.079,1858.4139,1892.843,73196200
2009-05-28,1892.739,1904.616,1878.4659,1902.876,61969500
2009-05-29,1903.186,1941.787,1903.186,1916.8311,128449100
2009-06-01,1917.453,1998.58,1917.453,1998.58,90610500
2009-06-02,1999.201,2043.948,1991.965,1998.6429,117531500
2009-06-03,1999.161,2027.692,1993.0811,2010.9139,56294300
2009-06-04,2010.8101,2033.053,1989.791,2032.7159,57776800
2009-06-05,2033.026,2078.9309,2033.026,2078.9309,75514200
2009-06-08,2079.772,2099.0801,2052.0271,2056.647,85694100
2009-06-09,2057.0669,2096.9299,2057.0259,2093.2939,65894800
2009-06-10,2094.135,2116.166,2094.135,2108.814,124710800
2009-06-11,2108.501,2112.8401,2077.4541,2089.585,148039100
2009-06-12,2089.792,2106.9761,2073.3369,2090.9431,84551500
2009-06-15,2090.7361,2100.771,2060.6201,2069.875,60473000
2009-06-16,2069.4609,2069.4609,1995.566,2030.366,76345700
2009-06-17,2029.952,2034.3199,2009.433,2024.965,58227300
2009-06-18,2024.651,2025.124,1940.324,1950.9871,83570000
2009-06-19,1951.827,1993.2419,1922.8621,1990.472,73940800
2009-06-22,1990.679,2011.7,1965.3879,1975.027,84123700
2009-06-23,1973.993,1973.993,1888.821,1914.385,68632000
2009-06-24,1913.965,1995.674,1913.965,1995.674,70778700
2009-06-25,1996.087,2045.668,1996.087,2044.171,75862000
2009-06-26,2044.3781,2066.3149,2026.738,2040.193,37485100
2009-06-29,2040.459,2049.8511,2021.3621,2033.7159,27447300
2009-06-30,2034.9771,2060.7251,2020.692,2026.78,38238200
2009-07-01,2026.884,2059.8911,2023.848,2059.884,38604000
2009-07-02,2060.0901,2085.4529,2056.7549,2065.7529,46178300
2009-07-03,2065.5459,2078.052,2039.0811,2075.302,30243400
2009-07-06,2074.8821,2074.8821,2023.975,2035.01,28970400
2009-07-07,2034.885,2083.2471,2034.885,2083.2471,48866400
2009-07-09,2083.4529,2116.8589,2060.481,2083.9741,71130200
2009-07-10,2084.813,2090.582,2058.322,2063.094,41331100
2009-07-13,2062.675,2063.9519,1992.379,2020.139,37537400
2009-07-14,2020.639,2059.8369,2020.639,2056.5791,39420800
2009-07-15,2056.9919,2123.458,2056.9919,2123.2781,49345700
2009-07-16,2123.7939,2154.877,2112.9331,2117.95,51398700
2009-07-17,2117.125,2126.5071,2060.6169,2106.353,43484800
2009-07-21,2107.075,2157.4939,2107.075,2146.554,40962200
2009-07-22,2146.864,2156.415,2119.5139,2125.615,68911800
2009-07-23,2125.718,2162.748,2125.718,2160.717,39476600
2009-07-24,2161.1299,2199.2241,2161.1299,2185.6541,39560400
2009-07-27,2186.073,2213.6201,2186.073,2209.1011,47289700
2009-07-28,2209.52,2240.6389,2201.1909,2237.105,69027100
2009-07-29,2236.8989,2241.6331,2190.4099,2225.812,52774100
2009-07-30,2224.5559,2298.77,2218.428,2298.135,91391100
2009-07-31,2298.6499,2332.7629,2298.6499,2323.2361,133264200
2009-08-03,2323.854,2350.676,2323.854,2338.7971,103150400
2009-08-04,2339.0029,2382.0959,2339.0029,2360.094,129954700
2009-08-05,2360.5129,2362.7661,2308.634,2317.063,113651400
2009-08-06,2317.373,2360.0459,2309.988,2359.9771,143651000
2009-08-07,2359.564,2366.957,2333.739,2349.1331,111878500
2009-08-10,2349.752,2394.321,2349.752,2389.562,159141600
2009-08-11,2389.459,2404.7351,2370.6819,2399.2759,145466900
2009-08-12,2399.1731,2399.1731,2326.814,2347.3579,86791200
2009-08-13,2347.9771,2408.884,2347.9771,2396.49,110095100
2009-08-14,2397.625,2411.8989,2370.0891,2386.865,61176100
2009-08-18,2384.802,2384.802,2296.9641,2336.9871,81370900
2009-08-19,2337.1931,2351.177,2271.209,2277.752,75703500
2009-08-20,2279.196,2330.7,2279.196,2328.6389,59075300
2009-08-21,2328.4319,2346.835,2313.769,2333.897,34067400
2009-08-24,2335.7529,2379.906,2335.7529,2375.874,47202900
2009-08-25,2375.668,2382.4109,2351.8589,2380.521,46761700
2009-08-26,2379.7991,2387.3779,2366.2759,2380.0869,67409500
2009-08-27,2379.668,2379.668,2338.6909,2356.064,60647500
2009-08-28,2356.5791,2378.1111,2355.967,2377.2471,44417800
2009-08-31,2377.4529,2378.291,2333.3081,2341.5371,46892000
2009-09-01,2341.4341,2355.8091,2325.4661,2326.9141,38733600
2009-09-02,2325.8831,2325.8831,2272.7639,2285.925,45531200
2009-09-03,2286.2339,2329.282,2284.928,2322.2461,57937800
2009-09-04,2322.5591,2333.947,2316.054,2322.7361,35777000
2009-09-07,2323.155,2342.158,2323.155,2340.3921,37862700
2009-09-08,2340.7041,2371.4031,2333.866,2371.302,46496200
2009-09-09,2371.5081,2389.7891,2364.647,2383.3379,35235300
2009-09-10,2383.751,2422.5811,2383.751,2411.863,47370300
2009-09-11,2412.175,2425.3899,2408.4131,2415.946,48353400
2009-09-14,2415.1089,2415.1089,2377.033,2382.7019,26960800
2009-09-15,2382.968,2420.822,2382.968,2420.1089,43368300
2009-09-16,2420.3149,2442.144,2420.3149,2439.3569,39052000
2009-09-17,2440.1809,2474.7881,2440.1809,2456.9861,52415600
2009-09-24,2457.2949,2482.8501,2454.8569,2468.9021,23682000
2009-09-25,2468.1799,2468.1799,2432.436,2444.584,18405900
2009-09-28,2444.3779,2444.3779,2394.772,2397.8279,25612800
2009-09-29,2398.55,2444.467,2398.55,2443.8311,30330400
2009-09-30,2444.25,2471.8779,2435.02,2467.5911,29892400
2009-10-01,2467.9031,2484.679,2467.6379,2477.9709,27585200
2009-10-02,2477.5581,2493.364,2433.0669,2479.8479,44290200
2009-10-05,2479.126,2486.0801,2454.043,2480.4131,60755500
2009-10-06,2480.8259,2533.063,2480.8259,2528.146,57504000
2009-10-07,2528.7639,2559.6699,2499.4241,2513.406,61810900
2009-10-08,2513.825,2524.1521,2472.627,2484.5181,45146400
2009-10-09,2484.936,2489.9231,2464.6069,2474.4009,27697800
2009-10-12,2474.8201,2480.7581,2446.469,2456.689,27021400
2009-10-13,2457.1011,2486.1331,2456.9839,2471.9919,29180100
2009-10-14,2472.301,2512.127,2472.301,2511.7209,35627100
2009-10-15,2512.3401,2537.6431,2506.043,2515.3831,40175800
2009-10-16,2515.5891,2520.894,2501.7939,2515.8059,18770800
2009-10-19,2515.4971,2521.5591,2497.325,2520.9241,17850400
2009-10-20,2521.3359,2531.791,2493.7839,2502.2161,29689900
2009-10-21,2501.3921,2501.3921,2462.0259,2476.7971,34398400
2009-10-22,2476.3789,2476.813,2421.5149,2433.1841,37684400
2009-10-23,2433.4929,2469.1421,2429.5569,2467.948,44629900
2009-10-26,2468.4771,2475.906,2456.4209,2467.7141,34390100
2009-10-27,2466.877,2466.877,2417.467,2425.2009,43203300
2009-10-28,2424.407,2426.7791,2336.7971,2355.314,50067700
2009-10-29,2354.697,2354.697,2235.387,2344.033,69174700
2009-10-30,2345.062,2402.416,2345.062,2367.7009,53125700
2009-11-02,2365.6489,2373.198,2294.5559,2371.6421,44188600
2009-11-03,2371.9529,2386.1799,2328.4529,2334.106,36653900
2009-11-04,2334.9399,2371.897,2334.9399,2371.856,40847400
2009-11-05,2371.6509,2376.2649,2355.4409,2367.2141,29964800
2009-11-06,2367.625,2403.272,2367.625,2395.106,28907200
2009-11-09,2395.4131,2406.9199,2380.4939,2406.4341,22752200
2009-11-10,2406.7419,2432.335,2372.041,2381.9551,35982800
2009-11-11,2382.5759,2414.9099,2380.272,2403.8789,56048400
