Date,Open,High,Low,Close,Volume
2007-06-13,4110.7422,4193.4458,4102.041,4176.479,167000
2007-06-14,4162.207,4179.7251,4085.7849,4115.209,138400
2007-06-15,4085.656,4152.542,4067.3569,4132.8682,108600
2007-06-18,4195.3911,4267.7402,4193.314,4253.3481,129000
2007-06-19,4247.7451,4280.8501,4209.5752,4269.5239,124600
2007-06-20,4269.4551,4311.9971,4164.2739,4181.3232,135200
2007-06-21,4170.894,4256.542,4147.0542,4230.8232,113000
2007-06-22,4230.9668,4249.4312,4024.489,4091.4451,119600
2007-06-25,4102.7871,4131.1299,3912.4221,3941.0811,101600
2007-06-26,3863.248,3976.1909,3818.853,3973.3711,93800
2007-06-27,3985.7161,4090.7151,3948.2871,4078.5991,95200
2007-06-28,4080.1941,4113.2832,3912.814,3914.2041,97800
2007-06-29,3824.29,3919.345,3779.813,3820.7029,86200
2007-07-02,3800.2329,3859.8611,3724.187,3836.2939,74200
2007-07-03,3854.7161,3906.761,3821.4629,3899.7241,69800
2007-07-04,3906.012,3916.4751,3800.2749,3816.165,56400
2007-07-05,3769.6389,3778.3989,3614.531,3615.8721,63400
2007-07-06,3599.8181,3785.3459,3563.5439,3781.3479,80800
2007-07-09,3809.6699,3900.9041,3782.7329,3883.2161,83400
2007-07-10,3895.9089,3929.416,3841.801,3853.021,76600
2007-07-11,3837.7959,3879.292,3812.1379,3865.7229,51400
2007-07-12,3874.0391,3925.604,3861.0371,3915.991,55200
2007-07-13,3920.8269,3935.5061,3878.1841,3914.395,46000
2007-07-16,3920.6531,3931.8679,3820.574,3821.916,47600
2007-07-17,3809.5581,3919.7771,3767.2219,3896.1909,48800
2007-07-18,3880.8521,3971.6101,3861.907,3930.0601,62800
2007-07-19,3918.5391,3947.3301,3887.5891,3912.9409,48800
2007-07-20,3918.4089,4062.116,3918.4089,4058.853,83200
2007-07-23,4091.2419,4220.3218,4091.2419,4213.3608,121600
2007-07-24,4238.3198,4284.8291,4192.7202,4210.3291,111000
2007-07-25,4212.9502,4325.3779,4212.23,4323.9658,94000
2007-07-26,4347.7778,4371.5122,4304.1929,4346.458,99200
2007-07-27,4315.373,4357.3428,4268.7881,4345.3569,100200
2007-07-30,4348.6069,4450.188,4345.793,4440.769,112600
2007-07-31,4432.2651,4476.626,4379.1992,4471.0322,108600
2007-08-01,4488.7739,4502.2959,4284.8711,4300.563,126200
2007-08-02,4316.5669,4431.8501,4290.8091,4407.73,98200
2007-08-03,4440.9761,4562.688,4438.9629,4560.7739,115200
2007-08-06,4600.1182,4629.9678,4564.313,4628.1079,111800
2007-08-07,4642.0098,4687.4351,4581.2939,4651.2251,116200
2007-08-08,4614.5859,4711.3159,4568.6948,4663.1621,119000
2007-08-09,4658.5918,4768.8862,4658.5918,4754.0952,97600
2007-08-10,4745.1812,4769.6191,4640.7661,4749.3691,101800
2007-08-13,4768.6191,4872.5479,4728.8921,4820.064,114200
2007-08-14,4820.1499,4876.8511,4789.895,4872.7852,88600
2007-08-15,4875.5112,4916.3101,4762.7178,4869.8828,90600
2007-08-16,4845.0161,4845.0161,4710.3101,4765.4482,90600
2007-08-17,4733.1372,4814.3691,4646.4331,4656.5742,91200
2007-08-20,4773.832,4906.0029,4758.397,4904.855,99200
2007-08-21,4944.2139,4982.981,4917.8208,4955.207,104200
2007-08-22,4876.3452,4999.1948,4861.271,4980.0752,108200
2007-08-23,5002.8408,5050.3828,4968.3271,5032.4941,99400
2007-08-24,5070.6509,5125.3589,5052.2412,5107.668,109000
2007-08-27,5144.8242,5192.061,5092.0762,5150.1182,116200
2007-08-28,5134.1411,5209.5068,5058.4458,5194.689,105400
2007-08-29,5147.7129,5204.5259,5063.4121,5109.4268,100800
2007-08-30,5144.1108,5186.5259,5109.6621,5167.8838,101200
2007-08-31,5184.0908,5235.1572,5158.3682,5218.8252,103600
2007-09-03,5257.7769,5327.5381,5257.7769,5321.0552,125800
2007-09-04,5333.3999,5357.9258,5264.9961,5294.0449,120400
2007-09-05,5296.0698,5337.9292,5223.6699,5310.7158,96200
2007-09-06,5336.6689,5412.3188,5314.3369,5393.6602,107000
2007-09-07,5381.186,5405.3579,5269.25,5277.1758,119800
2007-09-10,5208.3179,5356.856,5169.9048,5355.2871,102400
2007-09-11,5362.9409,5395.0381,5093.9229,5113.9678,110000
2007-09-12,5092.5762,5192.3018,5025.3359,5172.627,97000
2007-09-13,5193.4092,5276.771,5178.8711,5273.5918,86600
2007-09-14,5290.2559,5324.439,5201.854,5312.1821,94600
2007-09-17,5309.0571,5427.1709,5307.7739,5421.3921,105600
2007-09-18,5446.7319,5458.5781,5339.917,5425.208,102600
2007-09-19,5439.0181,5447.3599,5336.0698,5395.2651,89800
2007-09-20,5408.4839,5482.4248,5396.1089,5470.0649,86600
2007-09-21,5482.5068,5489.0742,5363.3472,5454.6738,92800
2007-09-24,5469.8369,5506.064,5404.4189,5485.0132,81800
2007-09-25,5500.269,5509.2339,5396.4819,5425.8799,96600
2007-09-26,5407.8291,5463.8989,5320.02,5338.52,63600
2007-09-27,5338.1079,5411.189,5306.8232,5409.4028,58800
2007-09-28,5461.5801,5560.417,5461.5801,5552.3008,80600
2007-10-08,5683.3101,5729.9629,5620.0,5692.7549,96000
2007-10-09,5678.9131,5725.4072,5628.3501,5715.8921,83200
2007-10-10,5742.6479,5860.8589,5727.2378,5771.4639,92400
2007-10-11,5798.3862,5914.772,5755.9902,5913.23,94800
2007-10-12,5950.9019,5959.3638,5658.812,5903.2642,119200
2007-10-15,5934.7749,6039.042,5866.1309,6030.0859,98800
2007-10-16,6056.9458,6124.0439,6040.7129,6092.0571,88200
2007-10-17,6057.4282,6088.8921,5982.2031,6036.2808,71400
2007-10-18,6031.916,6055.4731,5804.9731,5825.2822,69800
2007-10-19,5869.124,5932.1099,5766.8608,5818.0469,55200
2007-10-22,5742.791,5804.8359,5654.9072,5667.332,54400
2007-10-23,5660.0659,5776.0161,5574.8398,5773.3872,58400
2007-10-24,5804.0151,5906.6948,5793.5571,5843.1089,60200
2007-10-25,5794.2231,5819.8838,5546.041,5562.394,71800
2007-10-26,5498.8579,5628.834,5462.0132,5589.6309,51600
2007-10-29,5641.9829,5750.2539,5617.9761,5747.9971,50200
2007-10-30,5769.2031,5899.6499,5701.3369,5897.1929,54200
2007-10-31,5984.7129,6002.1182,5871.48,5954.7651,71000
2007-11-01,5978.939,6005.1309,5912.502,5914.2852,64800
2007-11-02,5812.4648,5860.5942,5740.4028,5777.8091,59600
2007-11-05,5748.1758,5787.228,5603.4702,5634.4521,64200
2007-11-06,5593.3472,5649.752,5510.1611,5536.5688,45000
2007-11-07,5565.6479,5610.9531,5469.7612,5601.7832,42800
2007-11-08,5559.1509,5559.1509,5328.2012,5330.0229,49000
2007-11-09,5276.0078,5382.6968,5217.6289,5315.54,47400
2007-11-12,5181.1748,5250.085,5032.5781,5187.7349,52600
2007-11-13,5239.3428,5311.6982,5085.4438,5158.1182,49200
2007-11-14,5246.5742,5414.6089,5165.063,5412.6938,51000
2007-11-15,5391.0171,5453.7402,5338.9048,5365.2671,47800
2007-11-16,5273.082,5335.5132,5224.313,5316.2739,37400
2007-11-19,5325.3018,5333.0879,5240.4238,5269.8169,41000
2007-11-20,5230.7422,5338.1729,5158.542,5293.7031,49000
2007-11-21,5307.793,5344.9302,5206.5742,5214.2251,41200
2007-11-22,5113.8818,5154.8579,4969.894,4984.1611,40400
2007-11-23,4946.2578,5034.2251,4896.9878,5032.1299,30800
2007-11-26,5102.5259,5124.8882,4952.4292,4958.8491,36800
2007-11-27,4919.9131,4947.0762,4857.0381,4861.1108,30800
2007-11-28,4870.8418,4907.7559,4778.7271,4803.394,32800
2007-11-29,4870.8608,5011.1938,4814.7832,5003.333,50000
2007-11-30,4993.7402,4993.7402,4861.8638,4871.7778,43400
2007-12-03,4838.564,4899.667,4798.0142,4868.6108,53800
2007-12-04,4882.1489,4971.4038,4882.1489,4915.8892,42800
2007-12-05,4917.3652,5052.748,4893.3232,5042.6538,54400
2007-12-06,5055.835,5065.5098,4995.4722,5035.0732,43200
2007-12-07,5038.478,5096.7988,5021.3662,5091.7559,50000
2007-12-10,5010.8262,5168.7642,4990.7178,5161.9189,68800
2007-12-11,5180.541,5209.7051,5103.7471,5175.0762,66800
2007-12-12,5148.2539,5149.9312,5054.5649,5095.543,72200
2007-12-13,5078.1821,5095.1519,4954.3569,4958.043,67200
2007-12-14,4899.75,5011.2012,4860.1558,5007.9111,53000
2007-12-17,5007.2852,5007.3462,4874.624,4876.7612,63600
2007-12-18,4856.4712,4905.4922,4812.1558,4836.1738,40600
2007-12-19,4878.0659,4960.417,4868.354,4941.7842,56200
2007-12-20,4965.29,5050.7852,4923.2949,5043.5352,57800
2007-12-21,5017.1948,5112.3882,5013.7588,5101.7788,66200
2007-12-24,5132.9131,5284.3398,5104.645,5234.2622,85000
2007-12-25,5233.1748,5254.4048,5178.8008,5201.1812,71000
2007-12-26,5209.0352,5262.5918,5158.7559,5233.3511,74400
2007-12-27,5248.2222,5316.5229,5203.502,5308.8892,87400
2007-12-28,5320.0068,5336.499,5248.6919,5261.563,77200
2008-01-02,5265.0,5295.0161,5201.8921,5272.814,76600
2008-01-03,5269.8008,5321.457,5211.0459,5319.8608,98600
2008-01-04,5328.4111,5372.4609,5318.4609,5361.5742,80800
2008-01-07,5357.4502,5403.3491,5332.5972,5393.3428,92000
2008-01-08,5414.5581,5480.0698,5344.6479,5386.5308,102400
2008-01-09,5365.2222,5437.7642,5346.8462,5435.8071,76800
2008-01-10,5449.1602,5483.8271,5407.3071,5456.541,96600
2008-01-11,5471.3872,5500.061,5423.8071,5484.6768,87800
2008-01-14,5507.5781,5522.7778,5456.9292,5497.9009,78800
2008-01-15,5503.9312,5505.0352,5405.5952,5443.791,80800
2008-01-16,5395.2769,5396.0439,5288.7651,5290.606,89200
2008-01-17,5235.9082,5312.2871,5039.7861,5151.626,99000
2008-01-18,5141.3711,5187.605,5093.1338,5180.5142,68600
2008-01-21,5188.7949,5200.9258,4891.2852,4914.4351,75600
2008-01-22,4817.9971,4817.9971,4511.9531,4559.751,92400
2008-01-23,4572.9019,4705.0732,4510.5039,4703.0469,88000
2008-01-24,4753.4448,4767.7988,4625.46,4717.7339,90000
2008-01-25,4716.9771,4806.8892,4657.709,4761.688,78000
2008-01-28,4720.564,4720.564,4409.0791,4419.2939,69400
2008-01-29,4426.2671,4517.6011,4389.5171,4457.9438,50400
2008-01-30,4505.6348,4554.3428,4330.6968,4417.8491,55000
2008-01-31,4408.0239,4487.3179,4368.2959,4383.3931,45200
2008-02-01,4388.2539,4411.7041,4195.7529,4320.7671,59400
2008-02-04,4415.0229,4672.2139,4415.0229,4672.1699,63400
2008-02-05,4622.5391,4662.9712,4550.4292,4599.6958,52600
2008-02-13,4525.0259,4547.5391,4454.6421,4490.7212,37000
2008-02-14,4527.0542,4576.9829,4507.9429,4552.3159,35000
2008-02-15,4523.792,4523.792,4431.4629,4497.127,41400
2008-02-18,4546.752,4601.2241,4517.5962,4568.1509,55800
2008-02-19,4582.2842,4665.5542,4544.9438,4664.2949,60600
2008-02-20,4682.5879,4695.8018,4556.814,4567.0259,66400
2008-02-21,4534.1689,4568.208,4452.6748,4527.1768,61400
2008-02-22,4500.3848,4500.3848,4333.0332,4370.2852,67600
2008-02-25,4370.188,4391.333,4182.7739,4192.5332,58800
2008-02-26,4302.7349,4331.6401,4123.3052,4238.1792,55600
2008-02-27,4256.5322,4360.7002,4222.459,4334.0469,50600
2008-02-28,4343.2769,4344.9258,4265.498,4299.5132,48000
2008-02-29,4293.5332,4364.814,4275.8989,4348.543,47800
2008-03-03,4323.6982,4456.9629,4279.3452,4438.2651,78600
2008-03-04,4454.1802,4472.1509,4321.2661,4335.4458,87000
2008-03-05,4316.25,4352.8218,4210.9629,4292.6538,74200
2008-03-06,4310.354,4427.498,4260.7871,4360.9858,85000
2008-03-07,4315.8081,4341.2949,4265.8291,4300.5151,56800
2008-03-10,4265.6108,4265.6108,4120.5298,4146.2988,65600
2008-03-11,4121.6528,4165.915,4063.47,4165.8779,51400
2008-03-12,4254.6729,4272.979,4068.781,4070.116,57200
2008-03-13,4033.3191,4055.446,3902.248,3971.2571,63600
2008-03-14,3956.7461,4000.78,3891.7,3962.6731,41400
2008-03-17,3941.2581,3941.2581,3812.999,3820.0481,49200
2008-03-18,3789.5649,3862.772,3607.25,3668.897,57800
2008-03-19,3746.0471,3813.885,3677.8169,3761.605,61600
2008-03-20,3721.5039,3857.6201,3516.3301,3804.054,73200
2008-03-21,3790.1111,3838.0581,3746.395,3796.5759,65000
2008-03-24,3830.3459,3840.479,3624.936,3626.188,59000
2008-03-25,3559.9419,3659.21,3521.5281,3629.6189,52800
2008-03-26,3644.1299,3698.325,3591.1079,3606.8569,46200
2008-03-27,3541.2759,3541.2759,3407.896,3411.4929,55000
2008-03-28,3378.6279,3590.7529,3357.229,3580.146,63200
2008-03-31,3465.908,3555.824,3445.5559,3472.7129,47200
2008-04-01,3461.085,3493.1331,3308.9021,3329.1621,54800
2008-04-02,3370.604,3464.531,3283.6399,3347.8821,65400
2008-04-03,3323.426,3456.948,3271.29,3446.2439,50800
2008-04-07,3418.5161,3613.48,3386.512,3599.6179,61000
2008-04-08,3604.2629,3656.9609,3563.8501,3612.5391,65400
2008-04-09,3585.8469,3606.887,3413.072,3413.907,59800
2008-04-10,3378.1389,3474.312,3344.8701,3471.7429,45400
2008-04-11,3498.5549,3517.8181,3462.136,3492.8931,43200
2008-04-14,3419.0471,3427.884,3285.2981,3296.6721,50400
2008-04-15,3282.572,3349.76,3212.1499,3348.353,44600
2008-04-16,3349.9309,3363.2161,3283.0779,3291.5991,40000
2008-04-17,3286.4141,3352.9509,3180.199,3222.741,45800
2008-04-18,3200.5701,3203.71,3078.1741,3094.668,43600
2008-04-21,3305.1521,3305.168,3073.563,3116.9771,60000
2008-04-22,3076.7151,3148.731,2990.7881,3147.793,48800
2008-04-23,3116.4121,3296.717,3089.8931,3278.3301,66200
2008-04-24,3539.8679,3593.197,3461.6431,3583.0281,142000
2008-04-25,3572.5471,3658.551,3527.8379,3557.749,129600
2008-04-28,3497.3831,3530.905,3460.2549,3474.7219,75800
2008-04-29,3457.3511,3544.229,3453.2791,3523.405,67200
2008-04-30,3545.573,3705.093,3543.019,3693.106,107600
2008-05-05,3739.7971,3768.2161,3696.697,3761.009,99600
2008-05-06,3735.8491,3786.0239,3680.99,3733.5029,99000
2008-05-07,3716.446,3774.0659,3577.991,3579.147,90400
2008-05-08,3538.916,3658.0471,3523.0249,3656.8391,75200
2008-05-09,3682.9551,3693.1599,3552.4729,3613.4939,87800
2008-05-12,3548.614,3668.8569,3521.8779,3626.9819,79800
2008-05-13,3515.7109,3615.0601,3508.3201,3560.2429,90800
2008-05-14,3549.668,3661.9709,3549.668,3657.4319,88600
2008-05-15,3676.8391,3706.7219,3636.2241,3637.324,84000
2008-05-16,3637.636,3661.071,3582.5,3624.2329,64800
2008-05-19,3615.594,3624.844,3563.6089,3604.761,48400
2008-05-20,3601.5491,3632.0061,3432.3821,3443.1621,66400
2008-05-21,3414.344,3560.5281,3355.084,3544.186,73600
2008-05-22,3493.0669,3558.019,3469.792,3485.6299,68600
2008-05-23,3473.801,3521.3931,3435.8411,3473.0911,60000
2008-05-26,3442.291,3443.988,3361.9851,3364.5439,52800
2008-05-27,3355.114,3383.679,3333.9509,3375.407,42400
2008-05-28,3382.7739,3486.332,3354.2539,3459.0259,52400
2008-05-29,3447.7681,3481.7339,3400.7729,3401.437,51400
2008-05-30,3414.2539,3450.4929,3390.8831,3433.354,48400
2008-06-02,3426.1951,3483.6101,3400.7229,3459.0439,49200
2008-06-03,3456.5801,3469.063,3409.2261,3436.3979,56600
2008-06-04,3424.0371,3428.467,3341.739,3369.9131,48000
2008-06-05,3355.928,3376.3411,3326.5371,3351.645,41800
2008-06-06,3362.0049,3371.283,3312.7209,3329.6699,34800
2008-06-10,3202.113,3215.501,3045.0581,3072.333,51000
2008-06-11,3042.158,3064.2,2992.3511,3024.24,47000
2008-06-12,3011.5581,3031.064,2900.116,2957.532,49600
2008-06-13,2960.905,2976.45,2865.5,2868.8,41000
2008-06-16,2876.2939,2917.8101,2811.7161,2874.103,40400
2008-06-17,2873.1289,2893.4709,2769.1179,2794.751,43200
2008-06-18,2772.3669,2945.4221,2729.7109,2941.115,66400
2008-06-19,2921.7209,2921.7209,2742.1509,2748.874,56800
2008-06-20,2811.084,2917.325,2695.6279,2831.7361,74200
2008-06-23,2780.1479,2813.137,2741.1899,2760.417,40600
2008-06-24,2747.322,2817.168,2728.8301,2803.019,48400
2008-06-25,2794.04,2910.481,2784.416,2905.0139,64800
2008-06-26,2904.094,2931.3059,2851.116,2901.8501,65600
2008-06-27,2809.3091,2822.2639,2723.158,2748.4319,60600
2008-06-30,2724.4041,2766.803,2693.4041,2736.103,38600
2008-07-01,2743.1641,2753.3301,2644.7759,2651.605,40600
2008-07-02,2656.0381,2700.9031,2627.8979,2651.7251,40200
